year,country,pixels,luminosity,lum/pix,population,lum_growth,percapitagdpgrowth
2008,Myanmar,2357003.0,142262.0,0.06035715694888806,49929642.0,0.9468664739126696,9.574806889
2009,Myanmar,2357003.0,79106.0,0.03356211256413335,50250367.0,1.0233976907498958,9.844419191
2010,Myanmar,2357003.0,539484.0,0.2288855805444457,50600818.0,1.5838338604038034,8.875133566
2011,Myanmar,2357003.0,421365.0,0.17877151620087034,50990615.0,1.1027985509339362,4.784289857
2012,Myanmar,9414758.0,387598.8588205818,0.17273853467640346,51413698.0,1.2462887995488423,6.449430572000001
2013,Myanmar,9414758.0,411455.14117941813,0.16627418613897094,51852451.0,1.1518607659057056,7.508547127999999
2014,Myanmar,9414758.0,238807.09473838023,0.13511252740584773,52280807.0,1.2062210190727771,7.10610606
2015,Myanmar,9414758.0,266580.3430784077,0.14105596337148374,52680726.0,1.2007416727648577,6.180617815
2016,Myanmar,9414758.0,296909.000242358,0.1475462532205784,53045226.0,1.2078026491347629,5.023403471
2017,Myanmar,9414758.0,422469.2662742493,0.17441597302621015,53382581.0,1.2351024980579448,5.732543538
2018,Myanmar,9414758.0,434606.73746905866,0.1770133747398273,53708395.0,1.2717389899772529,6.102874337
1992,Nepal,469964.0,29038.0,0.061787711399171,19938320.0,-0.8391796478749548,1.324348789
1993,Nepal,469964.0,28769.0,0.06121532713143985,20489975.0,-0.7815239487651908,1.053883262
1994,Nepal,469964.0,64521.0,0.13728923917576666,21040904.0,-0.5403744212858196,5.382505909
1995,Nepal,469964.0,45657.0,0.09714999446766136,21576071.0,-0.7199876099175124,0.902048529
1996,Nepal,469964.0,49248.0,0.10479100526848864,22090352.0,-0.7108765427067565,2.876157775
1997,Nepal,469964.0,83852.0,0.17842217701781413,22584775.0,-0.33841848129282365,2.748901773
1998,Nepal,469964.0,95517.0,0.20324322714080229,23057883.0,-0.3302458123280627,0.902670803
1999,Nepal,469964.0,109344.0,0.2326646296312058,23509964.0,-0.3994587328156137,2.4047888040000003
2000,Nepal,469964.0,127912.0,0.27217403886255115,23941110.0,-0.3713014077953878,4.287486107
2001,Nepal,469964.0,142416.0,0.3030359772237873,24347106.0,-0.3393508296933931,3.05231948
2002,Nepal,469964.0,131768.0,0.28037892264088315,24725627.0,-0.2819478796814043,-1.4125814230000002
2003,Nepal,469964.0,97407.0,0.20726481177281664,25080872.0,-0.3708597690793286,2.472762204
2004,Nepal,469964.0,124858.0,0.2656756687746296,25419344.0,-0.33221873414181274,3.2886990560000005
2005,Nepal,469964.0,113122.0,0.2407035432501213,25744500.0,-0.4284005211260086,2.172227072
2006,Nepal,469964.0,116030.0,0.2468912512447762,26066693.0,-0.4454140308725211,2.086993751
2007,Nepal,469964.0,120049.0,0.2554429700998374,26382581.0,-0.3558884182664354,2.173376985
2008,Nepal,469964.0,61123.0,0.13005889812836727,26666576.0,-0.6562229113381196,4.974640788
2009,Nepal,469964.0,47840.0,0.10179503110876577,26883535.0,-0.6871651818692031,3.689462275
2010,Nepal,469964.0,83104.0,0.17683056574546135,27013212.0,-0.4358183038226805,4.313243158
2011,Nepal,469964.0,64019.0,0.13622107225234273,27041437.0,-0.5795014604725147,3.313879795
2012,Nepal,1877914.0,2110.736334516056,0.10017903252842718,26989862.0,-0.5479918112515659,4.98141892
2013,Nepal,1877914.0,111846.26366548393,0.14230124255647295,26917906.0,-0.5319060197302239,4.407231331
2014,Nepal,1877914.0,42194.15189450317,0.11807630790383873,26906926.0,-0.5793256585930725,6.032235943
2015,Nepal,1877914.0,-35778.578352871584,0.10139025362537032,27015031.0,-0.5299539427231457,2.909442183
2016,Nepal,1877914.0,-55438.64150340203,0.09718302784518916,27261131.0,-0.5517679881622369,-0.31938631300000003
2017,Nepal,1877914.0,404754.6735600715,0.19566374808386466,27627124.0,-0.4604239365545459,6.7897981960000005
2018,Nepal,1877914.0,314890.081268838,0.17643285210360704,28087871.0,-0.4894651835244633,4.950696778999999
1992,Philippines,1744448.0,239243.0,0.13714538925780534,65020116.0,0.6511352410047198,-2.077979559
1993,Philippines,1744448.0,325014.0,0.1863133782147705,66593904.0,0.4990797704910842,-0.296968049
1994,Philippines,1744448.0,683758.0,0.3919623858091499,68180859.0,2.084023652695751,1.957931735
1995,Philippines,1744448.0,416558.0,0.2387907234838757,69784088.0,1.7358113551319547,2.2737899
1996,Philippines,1744448.0,430112.0,0.24656051656455225,71401749.0,1.5501644539959278,3.4478546010000004
1997,Philippines,1744448.0,984196.0,0.5641876398723263,73030884.0,3.3360828568245697,2.838941888
1998,Philippines,1744448.0,996354.0,0.5711571798070221,74672014.0,5.874883684496328,-2.761827692
1999,Philippines,1744448.0,893390.0,0.5121333510657813,76325927.0,4.721557957711156,0.848225648
2000,Philippines,1744448.0,935278.0,0.5361455314231207,77991755.0,4.5684605693742455,2.181100048
2001,Philippines,1744448.0,982809.0,0.5633925459514987,79672873.0,5.651533474463731,0.874866204
2002,Philippines,1744448.0,1068204.0,0.6123449939465092,81365258.0,6.359360683808237,1.558972661
2003,Philippines,1744448.0,935935.0,0.5365221548593022,83051971.0,4.36556219790497,2.952687744
2004,Philippines,1744448.0,993419.0,0.5694746991598488,84710542.0,4.5537654948357815,4.482680278
2005,Philippines,1744448.0,850335.0,0.4874521911802473,86326250.0,5.0708047788427075,2.978369701
2006,Philippines,1744448.0,825025.0,0.4729433035550501,87888675.0,5.463916340334143,3.444173299
2007,Philippines,1744448.0,958207.0,0.5492895173716843,89405482.0,4.53986899989348,4.712140541
2008,Philippines,1744448.0,511417.0,0.29316838335106576,90901965.0,2.101064722849202,2.626705391
2009,Philippines,1744448.0,465386.0,0.2667812396815497,92414158.0,2.3731229106072926,-0.211697948
2010,Philippines,1744448.0,839300.0,0.4811264078952196,93966780.0,6.4036610130387555,5.561001857999999
2011,Philippines,1744448.0,625551.0,0.35859538375463185,95570047.0,3.682232829303328,2.115924619
2012,Philippines,6975544.0,672426.055979892,0.39326644106666064,97212638.0,4.238370867524956,5.090725952
2013,Philippines,6975544.0,696355.944020108,0.3913840615565188,98871552.0,3.42979972026042,4.959420034
2014,Philippines,6975544.0,625812.5301389882,0.3797895413967329,100513138.0,3.840030575027148,4.611106406
2015,Philippines,6975544.0,699259.9344245145,0.3955071823031467,102113212.0,3.8313792042465566,4.681873396
2016,Philippines,6975544.0,666808.4591975072,0.3885626123831721,103663927.0,3.8445768098188067,5.546601497999999
2017,Philippines,6975544.0,802695.6441838128,0.4176422782770839,105173264.0,3.8391610272588013,5.396426299
2018,Philippines,6975544.0,759492.6853728433,0.4083969060370303,106651922.0,3.8351252578353376,4.867131566
1992,Poland,837200.0,2456297.0,2.9339429049211656,38363667.0,-0.9815896481652516,2.201065851
1993,Poland,837200.0,2230093.0,2.6637517916865745,38461408.0,-0.9747062684811628,3.474682773
1994,Poland,837200.0,4587921.0,5.480077639751553,38542652.0,-0.953389302022,5.070855514
1995,Poland,837200.0,4069906.0,4.861330625895843,38594998.0,-0.9716591630018684,6.8067989220000005
1996,Poland,837200.0,3793730.0,4.531450071667464,38624370.0,-0.9688103580115198,5.97597347
1997,Poland,837200.0,6450536.0,7.7048924988055445,38649660.0,-0.9451366406566136,6.389865081
1998,Poland,837200.0,10227361.0,12.216150262780696,38663481.0,-0.9405764016159046,4.577298819
1999,Poland,837200.0,8511626.0,10.1667773530817,38660271.0,-0.9420552527199079,4.650864353
2000,Poland,837200.0,8283872.0,9.894734830387003,38258629.0,-0.935536208171442,5.65722347
2001,Poland,837200.0,9895096.0,11.819273769708552,38248076.0,-0.9305988620992124,1.275903178
2002,Poland,837200.0,10948089.0,13.077029383659818,38230364.0,-0.926273222620002,2.088899283
2003,Poland,837200.0,7982032.0,9.534199713330148,38204570.0,-0.938918071764279,3.632387365
2004,Poland,837200.0,8262011.0,9.868622790253225,38182222.0,-0.9264580790080026,5.197186558
2005,Poland,837200.0,9031180.0,10.787362637362637,38165445.0,-0.9294352751623804,3.538719402
2006,Poland,837200.0,9615989.0,11.485892259914,38141267.0,-0.9265488266893844,6.246642985
2007,Poland,837200.0,8241338.0,9.843929765886287,38120560.0,-0.9175890056142656,7.093368002
2008,Poland,837200.0,4613272.0,5.510358337314859,38125759.0,-0.9541865372080676,4.2355723360000015
2009,Poland,837200.0,5017997.0,5.993785236502628,38151603.0,-0.9555874125265872,2.750474183
2010,Poland,837200.0,11013992.0,13.15574773053034,38042794.0,-0.9357876128591226,3.903857948
2011,Poland,837200.0,6965483.0,8.31997491638796,38063255.0,-0.9456448276723528,4.960782917
2012,Poland,3341220.0,7792816.922107087,8.590802503480548,38063164.0,-0.9358080539013692,1.608149565
2013,Poland,3341220.0,6589953.077892913,8.588808103303965,38040196.0,-0.944618767879384,1.453110959
2014,Poland,3341220.0,7200229.445840696,8.591698002325495,38011735.0,-0.9366229788056718,3.3958064460000004
2015,Poland,3341220.0,7187359.309242241,8.588943811249054,37986412.0,-0.952903620667354,3.908293902
2016,Poland,3341220.0,7206992.612541234,8.593145310458754,37970087.0,-0.9530859555551608,3.108219795
2017,Poland,3341220.0,7198935.870655755,8.591421179060736,37974826.0,-0.9208497464879124,4.924567738
2018,Poland,3341220.0,7192932.093326459,8.590136379181669,37974750.0,-0.9373931509035908,5.349235953
1992,Romania,615850.0,500605.0,0.8128683932775839,22794284.0,-0.9750322879290908,-7.939239528
1993,Romania,615850.0,683852.0,1.1104197450677924,22763280.0,-0.9636135407910422,1.66711861
1994,Romania,615850.0,1411605.0,2.2921247056913208,22730211.0,-0.9327418517899227,4.083147899
1995,Romania,615850.0,1142922.0,1.8558447673946576,22684270.0,-0.9563228048483052,6.448659414
1996,Romania,615850.0,1128357.0,1.8321945278882843,22619004.0,-0.9554758264887396,4.207522544
1997,Romania,615850.0,2046843.0,3.3236063976617682,22553978.0,-0.9269689548439308,-4.57473043
1998,Romania,615850.0,2890457.0,4.693443208573517,22507344.0,-0.9193474940179353,-1.826823974
1999,Romania,615850.0,2118089.0,3.4392936591702523,22472040.0,-0.911865851841772,-0.220150555
2000,Romania,615850.0,2938705.0,4.77178696111066,22442971.0,-0.9069137172585024,2.593975232
2001,Romania,615850.0,2931548.0,4.760165624746287,22131970.0,-0.9094015481384644,6.6966736660000015
2002,Romania,615850.0,3248319.0,5.274529512056508,21730496.0,-0.9017014393219374,7.655869433999999
2003,Romania,615850.0,2434531.0,3.9531233254851017,21574326.0,-0.9266032752982138,3.081963843
2004,Romania,615850.0,2476607.0,4.021445157099943,21451748.0,-0.913431417396874,11.05911322
2005,Romania,615850.0,2563431.0,4.1624275391735,21319685.0,-0.9232798935444896,5.316506112
2006,Romania,615850.0,2310872.0,3.752329300966145,21193760.0,-0.9194590800557826,8.670675852999999
2007,Romania,615850.0,2487938.0,4.039844117885849,20882982.0,-0.921401080437358,8.829648237
2008,Romania,615850.0,1585108.0,2.5738540228951856,20537875.0,-0.9539304270850558,11.1442089
2009,Romania,615850.0,1459501.0,2.3698968904765767,20367487.0,-0.9546154040282284,-4.7269826010000005
2010,Romania,615850.0,2275121.0,3.6942778273930337,20246871.0,-0.9187451982955772,-3.328750364
2011,Romania,615850.0,2153323.0,3.4965056426077785,20147528.0,-0.9350992748907136,2.510130947
2012,Romania,2458962.0,2228928.296071716,3.4181133170876485,20058035.0,-0.9330639038636358,2.532603026
2013,Romania,2458962.0,1984176.7039282846,3.4230087093798343,19983693.0,-0.9147791226605899,3.899639726
2014,Romania,2458962.0,2070960.8087224527,3.4129444415087877,19908979.0,-0.9348803651745974,3.798887022
2015,Romania,2458962.0,2089390.214735657,3.4168883083976422,19815616.0,-0.9364220013659084,4.360922044
2016,Romania,2458962.0,2161234.302753457,3.4322628418845267,19702267.0,-0.923225613194803,5.403728791
2017,Romania,2458962.0,2166506.773443715,3.43339114317448,19587290.0,-0.764200228210461,7.740182644
2018,Romania,2458962.0,2216598.1047175843,3.4441106174043137,19472545.0,-0.7689923371393977,5.052266425
1992,Rwanda,46440.0,5332.0,0.1148148148148148,6702244.0,5331.0,11.90214857
1993,Rwanda,46440.0,5728.0,0.12334194659776054,6263757.0,0.07426856714178545,-1.67594807
1994,Rwanda,46440.0,2932.0,0.06313522825150733,5936261.0,-0.4881284916201117,-47.50331599
1995,Rwanda,46440.0,4291.0,0.0923987941429802,5836495.0,0.463506139154161,37.53552814
1996,Rwanda,46440.0,4899.0,0.10549095607235144,6013107.0,0.14169191330692146,9.434222534
1997,Rwanda,46440.0,9042.0,0.19470284237726104,6419901.0,0.8456827924066136,6.635716597999999
1998,Rwanda,46440.0,10047.0,0.216343669250646,6962802.0,0.11114797611147977,0.370781929
1999,Rwanda,46440.0,10296.0,0.2217054263565892,7501234.0,0.024783517467900862,-3.165790684
2000,Rwanda,46440.0,12632.0,0.27200689061154176,7933681.0,0.2268842268842269,2.463813684
2001,Rwanda,46440.0,12088.0,0.2602928509905254,8231156.0,-0.04306523115896137,4.563909562
2002,Rwanda,46440.0,11594.0,0.2496554694229113,8427060.0,-0.040866975512905364,10.56072536
2003,Rwanda,46440.0,8037.0,0.17306201550387598,8557161.0,-0.3067966189408315,0.648510376
2004,Rwanda,46440.0,8073.0,0.17383720930232555,8680524.0,0.004479283314669653,5.9206976189999985
2005,Rwanda,46440.0,7586.0,0.16335055986218774,8840215.0,-0.06032453858540815,7.4020831089999986
2006,Rwanda,46440.0,9656.0,0.20792420327304048,9043337.0,0.27287107830213553,6.773708953
2007,Rwanda,46440.0,10618.0,0.2286391042204996,9273757.0,0.0996271748135874,4.959000885
2008,Rwanda,46440.0,6180.0,0.1330749354005168,9524534.0,-0.4179694857788661,8.234427973999999
2009,Rwanda,46440.0,6780.0,0.14599483204134367,9782770.0,0.0970873786407767,3.443604808
2010,Rwanda,46440.0,12452.0,0.2681309216192937,10039338.0,0.8365781710914454,4.591585779
2011,Rwanda,46440.0,14111.0,0.30385443583118,10293331.0,0.13323160938001927,5.294435326
2012,Rwanda,184899.0,17172.65352453525,0.3963199876513802,10549678.0,0.21696928102439586,6.001654257999999
2013,Rwanda,184899.0,19670.34647546475,0.3970262655785939,10811543.0,0.14544595262234505,2.183449275
2014,Rwanda,184899.0,16732.809104044296,0.3963117491454529,11083635.0,-0.14933836448099724,3.558051852
2015,Rwanda,184899.0,31760.46329690476,0.3995276459435333,11369071.0,0.8980951195593513,6.135022469
2016,Rwanda,184899.0,9798.752126697776,0.3948278707340272,11668818.0,-0.6914795595046398,3.259320175
2017,Rwanda,184899.0,42794.384643263904,0.4018888895463363,11980937.0,3.3673300528406984,1.277795639
2018,Rwanda,184899.0,38106.3472147907,0.4008856561499576,12301939.0,-0.1095479574610761,5.736676844
1992,Serbia,236027.0,352814.0,1.4948035606095913,7646424.0,-0.9876401657957674,0.0
1993,Serbia,236027.0,366490.0,1.5527460841344425,7699307.0,-0.9877746068052224,0.0
1994,Serbia,236027.0,776696.0,3.290708266427146,7734639.0,-0.9725720174560668,0.0
1995,Serbia,236027.0,528561.0,2.2394090506594586,7625357.0,-0.9852598877233693,0.0
1996,Serbia,236027.0,543598.0,2.3031178636342453,7617794.0,-0.985524064306948,6.369583948
1997,Serbia,236027.0,1091247.0,4.623399017908968,7596501.0,-0.966534271721449,7.50787465
1998,Serbia,236027.0,1296296.0,5.492151321670827,7567745.0,-0.9729598797683442,3.73356474
1999,Serbia,236027.0,1134839.0,4.808089752443577,7540401.0,-0.9702434991723086,-9.095704949
2000,Serbia,236027.0,1137083.0,4.817597139310333,7516346.0,-0.9735830138471672,6.471473064
2001,Serbia,236027.0,1215517.0,5.149906578484665,7503433.0,-0.9727407409229326,7.062707626
2002,Serbia,236027.0,1316546.0,5.577946590856131,7496522.0,-0.9719347670712508,6.478473012
2003,Serbia,236027.0,1207020.0,5.113906459854169,7480591.0,-0.9758893493643654,4.610064189
2004,Serbia,236027.0,1081594.0,4.582501154528932,7463157.0,-0.9759155653612092,9.282892956
2005,Serbia,236027.0,1364234.0,5.779991272184963,7440769.0,-0.9758086847586924,5.84786936
2006,Serbia,236027.0,1203264.0,5.097993026221577,7411569.0,-0.9769279061624042,5.521890134
2007,Serbia,236027.0,1285121.0,5.444805043490787,7381579.0,-0.9733826967430796,6.871975198
2008,Serbia,236027.0,776390.0,3.2894118045816803,7350222.0,-0.9830012787645276,6.106314879
2009,Serbia,236027.0,726101.0,3.0763471975663803,7320807.0,-0.985034026827485,-2.34092987
2010,Serbia,236027.0,1125884.0,4.770149177848297,7291436.0,-0.9759229596167291,1.136806237
2011,Serbia,236027.0,980051.0,4.152283425201354,7234099.0,-0.9768344696608332,2.845008637
2012,Serbia,942057.0,1033321.6376579086,4.2204766328405485,7199077.0,-0.9735477371801184,-0.198378662
2013,Serbia,942057.0,959898.3623420914,4.224404673111736,7164132.0,-0.9744034260094326,3.394520937
2014,Serbia,942057.0,997857.5146136964,4.22270761934363,7130576.0,-0.9859163255251522,-1.126393172
2015,Serbia,942057.0,1003215.0516425931,4.223854124710051,7095383.0,-0.987921848840882,2.281130095
2016,Serbia,942057.0,1026824.853495519,4.228906589000733,7058322.0,-0.990764070926126,3.882936212
2017,Serbia,942057.0,1070950.2993574813,4.238349372168367,7020858.0,-0.9671122847927228,2.59385298
2018,Serbia,942057.0,1051757.9415213256,4.234242234665679,6982604.0,-0.9601128132466022,4.964149989
1992,Tajikistan,459342.0,185422.0,0.40366872613434,5502494.0,-0.7966364626380117,-30.31437666
1993,Tajikistan,459342.0,168780.0,0.3674386404900923,5593315.0,-0.8058355887099604,-17.75744809
1994,Tajikistan,459342.0,339882.0,0.7399323379965255,5679167.0,-0.5765061147818604,-22.48970639
1995,Tajikistan,459342.0,212892.0,0.463471661637734,5764810.0,-0.7663758080248645,-13.71748028
1996,Tajikistan,459342.0,198684.0,0.43254046004937496,5851355.0,-0.7626753192396195,-17.93205471
1997,Tajikistan,459342.0,285996.0,0.6226210535940541,5938405.0,-0.605650236811485,0.190155607
1998,Tajikistan,459342.0,366255.0,0.7973470747286335,6027388.0,-0.4718431167162048,3.758122071
1999,Tajikistan,459342.0,288789.0,0.6287014903927792,6119661.0,-0.4833122792327989,2.135956158
2000,Tajikistan,459342.0,315921.0,0.6877685907232519,6216341.0,-0.4160648863034779,6.639604224
2001,Tajikistan,459342.0,308021.0,0.6705700763265715,6318513.0,-0.38285661255803294,7.808885532000001
2002,Tajikistan,459342.0,393512.0,0.8566863034514588,6426867.0,-0.2917661066018927,8.969216162
2003,Tajikistan,459342.0,282356.0,0.6146966748087481,6541547.0,-0.3908363586742262,8.983818465
2004,Tajikistan,459342.0,322024.0,0.7010549873514723,6662389.0,-0.3439487122167493,8.368482736
2005,Tajikistan,459342.0,323062.0,0.7033147415215678,6789321.0,-0.3703307437071237,4.650489995
2006,Tajikistan,459342.0,305810.0,0.6657566693226398,6922587.0,-0.3984800022667823,4.987680214
2007,Tajikistan,459342.0,360203.0,0.7841717064844931,7062672.0,-0.3588763697015697,5.622764225
2008,Tajikistan,459342.0,156184.0,0.3400168066495117,7209930.0,-0.6241096596146846,5.706529111
2009,Tajikistan,459342.0,75262.0,0.16384741652189436,7364753.0,-0.7120508849243448,1.708769846
2010,Tajikistan,459342.0,162760.0,0.3543329371143941,7527394.0,-0.478717757734679,4.2191365460000005
2011,Tajikistan,459342.0,130493.0,0.28408680242607903,7697510.0,-0.5572077800796625,5.02707203
2012,Tajikistan,1835340.0,205674.64293666,0.39977135008543,7874835.0,-0.5378805503562303,5.0658088260000005
2013,Tajikistan,1835340.0,148687.35706334,0.3716843408812137,8059769.0,-0.5238126235352771,4.935751742
2014,Tajikistan,1835340.0,52019.92993359547,0.3589435530511669,8252833.0,-0.5510084814133038,4.209724631
2015,Tajikistan,1835340.0,36083.20141703376,0.3555331156302262,8454028.0,-0.549986023155901,3.485426878
2016,Tajikistan,1835340.0,77072.81923244124,0.3643048360195426,8663579.0,-0.5435128824792085,4.28796556
2017,Tajikistan,1835340.0,253312.1313316004,0.4020198001917189,8880268.0,-0.5417042421125996,4.991499098
2018,Tajikistan,1835340.0,142691.74283944312,0.3783471931042231,9100837.0,-0.5323367394134756,4.6994643410000005
1992,Turkmenistan,1516613.0,302532.0,0.19947870682896693,3899843.0,-0.9906906323002982,-17.37882574
1993,Turkmenistan,1516613.0,288847.0,0.19045531061648555,4010789.0,-0.9865458159788048,-1.307681561
1994,Turkmenistan,1516613.0,630007.0,0.4154039296775117,4115102.0,-0.9733537919260468,-19.39621183
1995,Turkmenistan,1516613.0,347549.0,0.2291612955974925,4207841.0,-0.9813503431684218,-9.24531199
1996,Turkmenistan,1516613.0,353054.0,0.23279109436619624,4287346.0,-0.9774535705093728,4.721336163
1997,Turkmenistan,1516613.0,586651.0,0.3868165444975086,4355116.0,-0.9651320519928348,-12.77870564
1998,Turkmenistan,1516613.0,785708.0,0.5180675623906692,4413479.0,-0.9622388814693662,5.683730476
1999,Turkmenistan,1516613.0,768646.0,0.5068174939816552,4466135.0,-0.9655024369738828,15.1264575
2000,Turkmenistan,1516613.0,868686.0,0.5727802676094692,4516133.0,-0.9573143072930348,4.301418656
2001,Turkmenistan,1516613.0,918088.0,0.6053541674771349,4564083.0,-0.9520576638233496,3.247615124
2002,Turkmenistan,1516613.0,1053598.0,0.6947045818544348,4610005.0,-0.9489339269686659,-0.74151969
2003,Turkmenistan,1516613.0,906217.0,0.5975268575437505,4655743.0,-0.9641022338604106,2.254316014
2004,Turkmenistan,1516613.0,975969.0,0.6435188146217921,4703401.0,-0.9586277959554088,3.936473187
2005,Turkmenistan,1516613.0,936722.0,0.6176407560795009,4754646.0,-0.966473101062147,11.8157677
2006,Turkmenistan,1516613.0,894846.0,0.5900292296057069,4810109.0,-0.9697628725635076,9.693729713
2007,Turkmenistan,1516613.0,953762.0,0.6288763184807199,4870141.0,-0.9666115753018856,9.690322296
2008,Turkmenistan,1516613.0,559190.0,0.3687097499493938,4935767.0,-0.9784820442317024,13.17494782
2009,Turkmenistan,1516613.0,428365.0,0.2824484558684384,5007954.0,-0.9785902692443136,4.570624903
2010,Turkmenistan,1516613.0,775481.0,0.5113242468579657,5087213.0,-0.9622966911034321,7.498659234
2011,Turkmenistan,1516613.0,658716.0,0.4343336104859974,5174085.0,-0.9680541273333362,12.7742066
2012,Turkmenistan,2823312.0,687467.9854273658,0.455305634713326,5267900.0,-0.9480353021246846,9.121441808
2013,Turkmenistan,2823312.0,708396.0145726342,0.4650768227758291,5366375.0,-0.980199414823264,8.177788644
2014,Turkmenistan,2823312.0,667938.3328157028,0.4537726262785654,5466328.0,-0.9914530025456344,8.283140408
2015,Turkmenistan,2823312.0,669459.383961553,0.4540981290780629,5565287.0,-0.9021365090613184,4.606273047
2016,Turkmenistan,2823312.0,679089.0954654164,0.4561588737554608,5662372.0,-0.9885494683668692,4.379132846
2017,Turkmenistan,2823312.0,681779.7035974779,0.4567346601001383,5757669.0,-0.8021107284291007,4.737284874
2018,Turkmenistan,2823312.0,695715.1876244246,0.4597168340234144,5850908.0,-0.8385356364559475,4.507616162
1992,Vietnam,1524831.0,174865.0,0.11467828238014575,70883481.0,-0.19340032541910265,6.428895609
1993,Vietnam,1524831.0,214150.0,0.14044179322167505,72300308.0,-0.2325959295206197,5.954892338
1994,Vietnam,1524831.0,448982.0,0.29444705675579785,73651218.0,0.55559070440534,6.84265731
1995,Vietnam,1524831.0,306196.0,0.20080651560730334,74910461.0,-0.07549219910195415,7.699107408
1996,Vietnam,1524831.0,288891.0,0.18945771695355093,76068743.0,-0.09715803998065208,7.675121125
1997,Vietnam,1524831.0,772595.0,0.5066758217795939,77133214.0,0.4965193414660164,6.659539607
1998,Vietnam,1524831.0,877226.0,0.5752939178177778,78115710.0,0.7315780190120352,4.434208905
1999,Vietnam,1524831.0,1014777.0,0.6655012916185465,79035871.0,0.4471519305891445,3.553779124
2000,Vietnam,1524831.0,1169441.0,0.7669315484797987,79910412.0,0.4984062210337154,5.618634078
2001,Vietnam,1524831.0,1321075.0,0.8663746998847741,80742499.0,0.6156468477389204,5.098528794
2002,Vietnam,1524831.0,1491081.0,0.9778663996206792,81534407.0,0.9514704062814512,5.288173400000002
2003,Vietnam,1524831.0,1399549.0,0.9178387637711982,82301656.0,0.3702274737992629,5.902507608
2004,Vietnam,1524831.0,1524322.0,0.9996661925157608,83062821.0,0.466706375414354,6.550976322
2005,Vietnam,1524831.0,1418721.0,0.9304119604074156,83832661.0,0.41512136008652417,6.559635355
2006,Vietnam,1524831.0,1654686.0,1.0851602571039018,84617540.0,0.4852437740030373,5.9856694039999985
2007,Vietnam,1524831.0,1750710.0,1.148133793187573,85419591.0,0.5902569908983228,6.123607298
2008,Vietnam,1524831.0,948335.0,0.621927938243648,86243413.0,-0.17090767233225732,4.65245944
2009,Vietnam,1524831.0,901809.0,0.5914157044288842,87092252.0,-0.3797006098610802,4.370643753
2010,Vietnam,1524831.0,1654902.0,1.0853019121463297,87967651.0,0.0677903233397046,5.364180765
2011,Vietnam,1524831.0,1290408.0,0.8462629629119555,88871561.0,-0.2219845006443477,5.159735794
2012,Vietnam,6090520.0,1444772.543578854,0.9744096051685356,89802487.0,-0.2054488546423373,4.156333781
2013,Vietnam,6090520.0,1529692.456421146,0.9762754215655748,90753472.0,-0.23079314962793995,4.317191047
2014,Vietnam,6090520.0,1502302.7658966638,0.9785675290096382,91714595.0,-0.28874743688649657,4.872999042
2015,Vietnam,6090520.0,1532541.2573394037,0.9850385235215888,92677076.0,-0.3078049159119524,5.571390342000001
2016,Vietnam,6090520.0,1517376.2366638996,0.9817932304900026,93638724.0,-0.30380942849708026,5.12005124
2017,Vietnam,6090520.0,1562673.4085332118,0.9914867613702798,94596642.0,-0.27382257072800303,5.730628273
2018,Vietnam,6090520.0,1487641.3142907284,0.9754299990485656,95540395.0,-0.26081351687776844,6.018088398
