country,year,pixels,luminosity,lum/pix,population,constantgdp
Mexico,1993.0,7940298.0,4240114.0,0.5339993536766504,88625440,719000000000
Mexico,1994.0,7940298.0,8614916.0,1.0849612949035414,90156400,755000000000
Mexico,1995.0,7940298.0,5174863.0,0.6517215096964875,91663285,707000000000
Mexico,1996.0,7940298.0,4896561.0,0.6166721954264185,93147044,755000000000
Mexico,1997.0,7940298.0,8879935.0,1.1183377500441418,94611002,807000000000
Mexico,1998.0,7940298.0,9860354.0,1.241811579363898,96056321,849000000000
Mexico,1999.0,7940298.0,10331353.0,1.3011291263879516,97484832,872000000000
Mexico,2000.0,7940298.0,11066822.0,1.3937539875707436,98899845,915000000000
Mexico,2001.0,7940298.0,10929985.0,1.3765207552663639,100298153,912000000000
Mexico,2002.0,7940298.0,10963793.0,1.3807785299745676,101684758,911000000000
Mexico,2003.0,7940298.0,9409847.0,1.1850747919032762,103081020,924000000000
Mexico,2004.0,7940298.0,9994761.0,1.2587387778141323,104514932,961000000000
Mexico,2005.0,7940298.0,9668297.0,1.2176239481188238,106005203,983000000000
Mexico,2006.0,7940298.0,10014287.0,1.2611978794750525,107560153,1030000000000
Mexico,2007.0,7940298.0,10592319.0,1.333995147285404,109170502,1050000000000
Mexico,2008.0,7940298.0,5961853.0,0.7508349182864421,110815271,1060000000000
Mexico,2009.0,7940298.0,5409448.0,0.6812651112086725,112463887,1010000000000
Mexico,2010.0,7940298.0,7831576.0,0.9863075667940926,114092963,1060000000000
Mexico,2011.0,7940298.0,6929636.0,0.872717371564644,115695473,1100000000000
Mexico,2012.0,31764105.0,6931713.233729945,0.8597432839140235,117274155,1140000000000
Mexico,2013.0,31764105.0,6721233.766270055,0.8597069180809142,118827161,1150000000000
Mexico,2014.0,31764105.0,6811059.750879092,0.8564265804294421,120355128,1180000000000
Mexico,2015.0,31764105.0,6818859.892753969,0.8580957997871717,121858258,1220000000000
Mexico,2016.0,31764105.0,6822213.07474901,0.858813376003848,123333376,1260000000000
Mexico,2017.0,31764105.0,6857184.147287825,0.8662971361942073,124777324,1290000000000
Mexico,2018.0,31764105.0,6829974.5102616325,0.8604743122546575,126190788,1310000000000
Netherlands,1992.0,148004.0,1511656.0,10.213615848220318,15184166,556000000000
Netherlands,1993.0,148004.0,1595381.0,10.779310018648145,15290368,563000000000
Netherlands,1994.0,148004.0,3299922.0,22.296167671144023,15382838,580000000000
Netherlands,1995.0,148004.0,1825046.0,12.331058620037297,15459006,598000000000
Netherlands,1996.0,148004.0,1706444.0,11.529715413096945,15530498,619000000000
Netherlands,1997.0,148004.0,3231458.0,21.83358557876814,15610650,646000000000
Netherlands,1998.0,148004.0,3313045.0,22.384834193670443,15707209,676000000000
Netherlands,1999.0,148004.0,3572879.0,24.140421880489715,15812088,710000000000
Netherlands,2000.0,148004.0,3495917.0,23.62042242101565,15925513,740000000000
Netherlands,2001.0,148004.0,3372775.0,22.78840436744953,16046180,757000000000
Netherlands,2002.0,148004.0,3309160.0,22.358584903110728,16148929,758000000000
Netherlands,2003.0,148004.0,2947905.0,19.91773870976461,16225302,760000000000
Netherlands,2004.0,148004.0,2787018.0,18.83069376503337,16281779,775000000000
Netherlands,2005.0,148004.0,2867720.0,19.375962811815885,16319868,791000000000
Netherlands,2006.0,148004.0,2866616.0,19.368503553958,16346101,818000000000
Netherlands,2007.0,148004.0,3106796.0,20.99129753249912,16381696,849000000000
Netherlands,2008.0,148004.0,1690925.0,11.424860138915164,16445593,867000000000
Netherlands,2009.0,148004.0,1633506.0,11.036904407988978,16530388,835000000000
Netherlands,2010.0,148004.0,2419837.0,16.349808113294234,16615394,847000000000
Netherlands,2011.0,148004.0,1721879.0,11.634003135050405,16693074,860000000000
Netherlands,2012.0,589550.0,1911644.280040943,12.68981814207037,16754962,851000000000
Netherlands,2013.0,589550.0,1844582.719959057,12.689408095058354,16804432,850000000000
Netherlands,2014.0,589550.0,1876946.912914241,12.68936347057369,16865008,862000000000
Netherlands,2015.0,589550.0,1879366.9567047032,12.689881356530945,16939923,879000000000
Netherlands,2016.0,589550.0,1877487.414026171,12.689479137049169,17030314,898000000000
Netherlands,2017.0,589550.0,1878166.0190966842,12.689624357576966,17131296,924000000000
Netherlands,2018.0,589550.0,1877815.6522796003,12.689549379572364,17231624,948000000000
Poland,1992.0,837200.0,2456297.0,2.9339429049211656,38363667,216000000000
Poland,1993.0,837200.0,2230093.0,2.6637517916865745,38461408,224000000000
Poland,1994.0,837200.0,4587921.0,5.480077639751553,38542652,236000000000
Poland,1995.0,837200.0,4069906.0,4.861330625895843,38594998,252000000000
Poland,1996.0,837200.0,3793730.0,4.5314500716674635,38624370,268000000000
Poland,1997.0,837200.0,6450536.0,7.704892498805544,38649660,285000000000
Poland,1998.0,837200.0,10227361.0,12.216150262780696,38663481,298000000000
Poland,1999.0,837200.0,8511626.0,10.1667773530817,38660271,312000000000
Poland,2000.0,837200.0,8283872.0,9.894734830387003,38258629,326000000000
Poland,2001.0,837200.0,9895096.0,11.819273769708552,38248076,330000000000
Poland,2002.0,837200.0,10948089.0,13.077029383659818,38230364,337000000000
Poland,2003.0,837200.0,7982032.0,9.534199713330148,38204570,349000000000
Poland,2004.0,837200.0,8262011.0,9.868622790253225,38182222,367000000000
Poland,2005.0,837200.0,9031180.0,10.787362637362637,38165445,380000000000
Poland,2006.0,837200.0,9615989.0,11.485892259914,38141267,403000000000
Poland,2007.0,837200.0,8241338.0,9.843929765886287,38120560,432000000000
Poland,2008.0,837200.0,4613272.0,5.510358337314859,38125759,450000000000
Poland,2009.0,837200.0,5017997.0,5.993785236502628,38151603,463000000000
Poland,2010.0,837200.0,11013992.0,13.15574773053034,38042794,479000000000
Poland,2011.0,837200.0,6965483.0,8.31997491638796,38063255,503000000000
Poland,2012.0,3341220.0,7792816.922107087,8.590802503480548,38063164,511000000000
Poland,2013.0,3341220.0,6589953.077892913,8.588808103303966,38040196,519000000000
Poland,2014.0,3341220.0,7200229.445840696,8.591698002325495,38011735,536000000000
Poland,2015.0,3341220.0,7187359.309242241,8.588943811249054,37986412,556000000000
Poland,2016.0,3341220.0,7206992.612541234,8.593145310458755,37970087,573000000000
Poland,2017.0,3341220.0,7198935.870655755,8.591421179060736,37974826,602000000000
Poland,2018.0,3341220.0,7192932.093326459,8.590136379181669,37974750,634000000000
Russia,1992.0,175525663.0,28274667.0,0.16108565845439934,148538197,1150000000000
Russia,1993.0,175525663.0,28810490.0,0.1641383345750416,148458777,1050000000000
Russia,1994.0,175525663.0,59195150.0,0.33724498736119285,148407912,918000000000
Russia,1995.0,175525663.0,28016991.0,0.15961763380435146,148375787,880000000000
Russia,1996.0,175525663.0,27260394.0,0.15530717009740053,148160129,847000000000
Russia,1997.0,175525663.0,52312959.0,0.2980359572833518,147915361,859000000000
Russia,1998.0,175525663.0,56920103.0,0.3242836519010898,147670784,813000000000
Russia,1999.0,175525663.0,48336168.0,0.275379492513297,147214776,865000000000
Russia,2000.0,175525663.0,58538038.0,0.333501306871577,146596869,952000000000
Russia,2001.0,175525663.0,55714390.0,0.3174144968191916,145976482,1000000000000
Russia,2002.0,175525663.0,49159660.0,0.28007106858214803,145306497,1050000000000
Russia,2003.0,175525663.0,46561163.0,0.2652669826405954,144648618,1120000000000
Russia,2004.0,175525663.0,50586274.0,0.2881987347912767,144067316,1200000000000
Russia,2005.0,175525663.0,49319885.0,0.28098389806395435,143518814,1280000000000
Russia,2006.0,175525663.0,48122326.0,0.27416119772753683,143049637,1390000000000
Russia,2007.0,175525663.0,55949565.0,0.3187543293882901,142805114,1500000000000
Russia,2008.0,175525663.0,28146923.0,0.16035787883621325,142742366,1580000000000
Russia,2009.0,175525663.0,27905977.0,0.1589851678839692,142785349,1460000000000
Russia,2010.0,175525663.0,43061297.0,0.2453276419186635,142849468,1520000000000
Russia,2011.0,175525663.0,37010583.0,0.2108556798329826,142960908,1590000000000
Russia,2012.0,468000000.0,37704340.84987594,0.18115682012099332,143201721,1650000000000
Russia,2013.0,468000000.0,37637789.15012406,0.24808029946761062,143506995,1680000000000
Russia,2014.0,468000000.0,38803979.30374243,0.4570606226171042,143819666,1700000000000
Russia,2015.0,468000000.0,37971149.77971482,0.27883627933006633,144096870,1660000000000
Russia,2016.0,468000000.0,41370010.92420298,1.0061877695495092,144342396,1670000000000
Russia,2017.0,468000000.0,38489060.92066382,0.389668532886936,144496740,1700000000000
Russia,2018.0,468000000.0,37123747.85315137,0.09749346245733782,144477860,1740000000000
Saudi Arabia,1992.0,4792450.0,2768516.0,0.5776828135922127,17282691,352000000000
Saudi Arabia,1993.0,4792450.0,2841189.0,0.5928468737284688,17763298,347000000000
Saudi Arabia,1994.0,4792450.0,5540848.0,1.1561618796231572,18214470,349000000000
Saudi Arabia,1995.0,4792450.0,3072910.0,0.6411981345658275,18638787,349000000000
Saudi Arabia,1996.0,4792450.0,3049803.0,0.6363765923483813,19033845,359000000000
Saudi Arabia,1997.0,4792450.0,5479021.0,1.1432609625556869,19407142,363000000000
Saudi Arabia,1998.0,4792450.0,5585590.0,1.1654978142703627,19783304,373000000000
Saudi Arabia,1999.0,4792450.0,5790911.0,1.2083404104372502,20194527,359000000000
Saudi Arabia,2000.0,4792450.0,6347002.0,1.3243752151822137,20663843,379000000000
Saudi Arabia,2001.0,4792450.0,6377192.0,1.3306747070913625,21202642,375000000000
Saudi Arabia,2002.0,4792450.0,6743699.0,1.4071506223330448,21805313,364000000000
Saudi Arabia,2003.0,4792450.0,6267494.0,1.307784953416311,22456649,405000000000
Saudi Arabia,2004.0,4792450.0,6572490.0,1.3714258886373358,23132682,437000000000
Saudi Arabia,2005.0,4792450.0,6521705.0,1.3608290123005975,23816183,462000000000
Saudi Arabia,2006.0,4792450.0,7168759.0,1.4958442967584429,24498310,474000000000
Saudi Arabia,2007.0,4792450.0,7784296.0,1.6242831954428318,25184597,483000000000
Saudi Arabia,2008.0,4792450.0,4345278.0,0.906692401590001,25888541,513000000000
Saudi Arabia,2009.0,4792450.0,4099633.0,0.8554357374620497,26630303,503000000000
Saudi Arabia,2010.0,4792450.0,6221098.0,1.2981038925810389,27421461,528000000000
Saudi Arabia,2011.0,4792450.0,5838241.0,1.2182163611513943,28267685,581000000000
Saudi Arabia,2012.0,19171053.0,6471953.613153805,1.3565058065595885,29155187,612000000000
Saudi Arabia,2013.0,19171053.0,6567547.386846196,1.3643365600796045,30052518,629000000000
Saudi Arabia,2014.0,19171053.0,6575955.892199801,1.372449057962604,30916994,652000000000
Saudi Arabia,2015.0,19171053.0,6556423.6676731175,1.3682691894675871,31717667,679000000000
Saudi Arabia,2016.0,19171053.0,6557284.508725261,1.3684534082383757,32442572,690000000000
Saudi Arabia,2017.0,19171053.0,6588894.007704586,1.3752177964291041,33099147,685000000000
Saudi Arabia,2018.0,19171053.0,6626996.29034136,1.383371631163295,33699947,702000000000
Spain,1992.0,1398941.0,3705218.0,2.6485877531647155,39157685,906000000000
Spain,1993.0,1398941.0,3792292.0,2.7108305496800797,39361262,896000000000
Spain,1994.0,1398941.0,8105375.0,5.7939362703645125,39549108,918000000000
Spain,1995.0,1398941.0,4689634.0,3.352274327509166,39724050,943000000000
Spain,1996.0,1398941.0,4615281.0,3.2991248380024603,39889852,968000000000
Spain,1997.0,1398941.0,8942094.0,6.392045125562836,40057389,1000000000000
Spain,1998.0,1398941.0,9508130.0,6.796662618366321,40223509,1050000000000
Spain,1999.0,1398941.0,9855386.0,7.044890384941182,40386875,1100000000000
Spain,2000.0,1398941.0,10420286.0,7.4486958349208425,40567864,1150000000000
Spain,2001.0,1398941.0,10421204.0,7.449352045583052,40850412,1200000000000
Spain,2002.0,1398941.0,10900580.0,7.792022680012952,41431558,1230000000000
Spain,2003.0,1398941.0,9401033.0,6.72010685225467,42187645,1270000000000
Spain,2004.0,1398941.0,9987590.0,7.1393932982162935,42921895,1310000000000
Spain,2005.0,1398941.0,9882623.0,7.064360112399307,43653155,1350000000000
Spain,2006.0,1398941.0,10345447.0,7.395198939769441,44397319,1410000000000
Spain,2007.0,1398941.0,11240784.0,8.035209490607539,45226803,1460000000000
Spain,2008.0,1398941.0,5924279.0,4.234831204461089,45954106,1470000000000
Spain,2009.0,1398941.0,5909339.0,4.224151697605546,46362946,1420000000000
Spain,2010.0,1398941.0,7733887.0,5.528386829751934,46576897,1420000000000
Spain,2011.0,1398941.0,6553748.0,4.684792282162007,46742697,1410000000000
Spain,2012.0,5592016.0,6437937.992088263,4.543163100483832,46773055,1370000000000
Spain,2013.0,5592016.0,6308811.007911739,4.56854997390601,46620045,1350000000000
Spain,2014.0,5592016.0,6360164.350533724,4.553029583844414,46480882,1370000000000
Spain,2015.0,5592016.0,6598994.818760318,4.60413896713185,46444832,1420000000000
Spain,2016.0,5592016.0,6439872.218291407,4.570086955102367,46484062,1460000000000
Spain,2017.0,5592016.0,6564101.71733556,4.5966718926499075,46593236,1500000000000
Spain,2018.0,5592016.0,6737440.9547189865,4.63376624492399,46797754,1540000000000
Sweden,1992.0,2552446.0,3616797.0,1.4169925632119151,8668067,316000000000
Sweden,1993.0,2552446.0,3683282.0,1.4430401269997484,8718561,309000000000
Sweden,1994.0,2552446.0,8442367.0,3.3075594939128976,8780745,322000000000
Sweden,1995.0,2552446.0,5352381.0,2.096961502809462,8826939,334000000000
Sweden,1996.0,2552446.0,4414582.0,1.7295496163288078,8840998,340000000000
Sweden,1997.0,2552446.0,8343473.0,3.2688146977448302,8846062,350000000000
Sweden,1998.0,2552446.0,9589820.0,3.7571098467900974,8850974,365000000000
Sweden,1999.0,2552446.0,8825450.0,3.4576441578000083,8857874,381000000000
Sweden,2000.0,2552446.0,7571976.0,2.966556785138647,8872109,399000000000
Sweden,2001.0,2552446.0,6982566.0,2.7356371104422967,8895960,405000000000
Sweden,2002.0,2552446.0,5754246.0,2.2544045985693724,8924958,413000000000
Sweden,2003.0,2552446.0,6791550.0,2.6608006594458806,8958229,423000000000
Sweden,2004.0,2552446.0,6256324.0,2.4511092497157634,8993531,441000000000
Sweden,2005.0,2552446.0,6099293.0,2.389587478050466,9029572,454000000000
Sweden,2006.0,2552446.0,6709469.0,2.628642878243065,9080505,475000000000
Sweden,2007.0,2552446.0,6999111.0,2.7421191280834147,9148092,491000000000
Sweden,2008.0,2552446.0,3639748.0,1.4259843303247155,9219637,489000000000
Sweden,2009.0,2552446.0,3123081.0,1.223563985290972,9298515,468000000000
Sweden,2010.0,2552446.0,7169269.0,2.8087838097260427,9378126,496000000000
Sweden,2011.0,2552446.0,4575047.0,1.7924167641548538,9449213,512000000000
Sweden,2012.0,10197209.0,5012433.388455978,1.905261919744775,9519374,509000000000
Sweden,2013.0,10197209.0,4698453.611544022,1.8992796846613516,9600379,515000000000
Sweden,2014.0,10197209.0,4724089.000265462,1.8741611245588672,9696110,528000000000
Sweden,2015.0,10197209.0,4663615.19825539,1.8612198162378162,9799186,552000000000
Sweden,2016.0,10197209.0,4884583.773157182,1.9085067795511377,9923085,564000000000
Sweden,2017.0,10197209.0,4795042.712994434,1.889345118989976,10057698,578000000000
Sweden,2018.0,10197209.0,4744517.472747678,1.8785327888520504,10175214,589000000000
Switzerland,1992.0,131688.0,664983.0,5.049685620557682,6875364,428000000000
Switzerland,1993.0,131688.0,612451.0,4.650773039305023,6938265,427000000000
Switzerland,1994.0,131688.0,1435662.0,10.901995626025153,6993795,433000000000
Switzerland,1995.0,131688.0,841013.0,6.386405746916955,7040687,435000000000
Switzerland,1996.0,131688.0,795107.0,6.037809063847883,7071850,437000000000
Switzerland,1997.0,131688.0,1469245.0,11.15701506591337,7088906,448000000000
Switzerland,1998.0,131688.0,1763245.0,13.389564728752813,7110001,461000000000
Switzerland,1999.0,131688.0,1962054.0,14.899261891744125,7143991,469000000000
Switzerland,2000.0,131688.0,1807278.0,13.723938399854202,7184250,487000000000
Switzerland,2001.0,131688.0,1761441.0,13.375865682522322,7229854,494000000000
Switzerland,2002.0,131688.0,1780840.0,13.523175991738048,7284753,494000000000
Switzerland,2003.0,131688.0,1784625.0,13.551918170220521,7339001,495000000000
Switzerland,2004.0,131688.0,1476815.0,11.21449942287832,7389625,508000000000
Switzerland,2005.0,131688.0,1878842.0,14.267374400097196,7437115,524000000000
Switzerland,2006.0,131688.0,1607171.0,12.204384606038516,7483934,545000000000
Switzerland,2007.0,131688.0,1725463.0,13.102659315958931,7551117,567000000000
Switzerland,2008.0,131688.0,1019065.0,7.738480347488003,7647675,580000000000
Switzerland,2009.0,131688.0,982587.0,7.461477127756512,7743831,567000000000
Switzerland,2010.0,131688.0,1494877.0,11.351656946722555,7824909,584000000000
Switzerland,2011.0,131688.0,1051692.0,7.986240204118826,7912398,594000000000
Switzerland,2012.0,524628.0,1214421.0169627387,9.080700431869223,7996861,600000000000
Switzerland,2013.0,524628.0,1177533.9830372613,9.083103407508702,8089346,611000000000
Switzerland,2014.0,524628.0,1188825.2731616504,9.08037135323505,8188649,626000000000
Switzerland,2015.0,524628.0,1203529.151093446,9.083517962370006,8282396,634000000000
Switzerland,2016.0,524628.0,1193596.2000423404,9.081392324857273,8373338,645000000000
Switzerland,2017.0,524628.0,1213202.4487862266,9.085588034430346,8451840,657000000000
Switzerland,2018.0,524628.0,1198841.1095849636,9.082514728100511,8514329,675000000000
Turkey,1992.0,1708509.0,1484959.0,0.8691549181186637,55748948,386000000000
Turkey,1993.0,1708509.0,2096023.0,1.2268141402825503,56653804,416000000000
Turkey,1994.0,1708509.0,3916540.0,2.2923730574436543,57564204,397000000000
Turkey,1995.0,1708509.0,2306944.0,1.3502673968940169,58486456,428000000000
Turkey,1996.0,1708509.0,2230482.0,1.3055137549758298,59423282,459000000000
Turkey,1997.0,1708509.0,3972755.0,2.3252760155199645,60372568,494000000000
Turkey,1998.0,1708509.0,4791385.0,2.8044247937821813,61329676,506000000000
Turkey,1999.0,1708509.0,4729527.0,2.768218955826396,62287397,489000000000
Turkey,2000.0,1708509.0,5882999.0,3.4433526542734043,63240194,521000000000
Turkey,2001.0,1708509.0,4665630.0,2.7308196796153843,64192243,490000000000
Turkey,2002.0,1708509.0,5422081.0,3.1735747368026743,65145367,521000000000
Turkey,2003.0,1708509.0,4152312.0,2.4303717451883484,66089402,551000000000
Turkey,2004.0,1708509.0,5135249.0,3.005690341695596,67010930,604000000000
Turkey,2005.0,1708509.0,4530334.0,2.6516301640787376,67903469,658000000000
Turkey,2006.0,1708509.0,4953675.0,2.899414050496661,68756810,705000000000
Turkey,2007.0,1708509.0,6068579.0,3.5519736799747617,69581848,740000000000
Turkey,2008.0,1708509.0,3619400.0,2.1184553315200563,70418604,747000000000
Turkey,2009.0,1708509.0,2871427.0,1.6806624957784828,71321399,712000000000
Turkey,2010.0,1708509.0,4887165.0,2.8604853705775035,72326988,772000000000
Turkey,2011.0,1708509.0,4449387.0,2.6042514262435845,73443863,858000000000
Turkey,2012.0,6834036.0,5300698.868636262,3.050725274024469,74653016,899000000000
Turkey,2013.0,6834036.0,5123382.131363736,3.0505484096377184,75928564,975000000000
Turkey,2014.0,6834036.0,5470483.005589567,3.105943173447923,77231907,1030000000000
Turkey,2015.0,6834036.0,5104142.657013882,3.0275468556412535,78529409,1090000000000
Turkey,2016.0,6834036.0,5070868.2726373235,3.0204261843241356,79821724,1120000000000
Turkey,2017.0,6834036.0,5924449.865899323,3.20309144115283,81101892,1210000000000
Turkey,2018.0,6834036.0,5156028.8892114125,3.0386504361367224,82319724,1240000000000
United Kingdom,1992.0,1158704.0,6385337.0,5.510757708612381,57580402,1630000000000
United Kingdom,1993.0,1158704.0,6329686.0,5.462729049006477,57718614,1670000000000
United Kingdom,1994.0,1158704.0,12894362.0,11.128262265427582,57865745,1740000000000
United Kingdom,1995.0,1158704.0,6917584.0,5.970104530578992,58019030,1780000000000
United Kingdom,1996.0,1158704.0,6561697.0,5.6629622405722255,58166950,1820000000000
United Kingdom,1997.0,1158704.0,13078675.0,11.287330500283074,58316954,1890000000000
United Kingdom,1998.0,1158704.0,12970531.0,11.193998639859702,58487141,1960000000000
United Kingdom,1999.0,1158704.0,13588053.0,11.72694061641282,58682466,2030000000000
United Kingdom,2000.0,1158704.0,13400326.0,11.564925986274321,58892514,2100000000000
United Kingdom,2001.0,1158704.0,13135506.0,11.33637753904362,59119673,2160000000000
United Kingdom,2002.0,1158704.0,12278614.0,10.596851309739156,59370479,2210000000000
United Kingdom,2003.0,1158704.0,11861248.0,10.236650602742372,59647577,2290000000000
United Kingdom,2004.0,1158704.0,11738143.0,10.130406902884602,59987905,2340000000000
United Kingdom,2005.0,1158704.0,11132038.0,9.607318176169237,60401206,2420000000000
United Kingdom,2006.0,1158704.0,11386409.0,9.826848789682266,60846820,2480000000000
United Kingdom,2007.0,1158704.0,12315323.0,10.628532394813517,61322463,2540000000000
United Kingdom,2008.0,1158704.0,6114055.0,5.276632340960245,61806995,2540000000000
United Kingdom,2009.0,1158704.0,6091105.0,5.256825729435644,62276270,2430000000000
United Kingdom,2010.0,1158704.0,8604536.0,7.426000082851187,62766365,2480000000000
United Kingdom,2011.0,1158704.0,6305592.0,5.441935127521783,63258810,2510000000000
United Kingdom,2012.0,4628426.0,6700802.747315708,5.741272861834898,63700215,2550000000000
United Kingdom,2013.0,4628426.0,6598616.252684292,5.736567035153462,64128273,2610000000000
United Kingdom,2014.0,4628426.0,6630084.0840703575,5.7347201371703935,64602298,2670000000000
United Kingdom,2015.0,4628426.0,6588019.400186378,5.725718354158976,65116219,2740000000000
United Kingdom,2016.0,4628426.0,6434418.95995456,5.692848076630235,65611593,2790000000000
United Kingdom,2017.0,4628426.0,6522042.425840486,5.711599374721267,66058859,2840000000000
United Kingdom,2018.0,4628426.0,6646192.054746972,5.738167220172018,66460344,2880000000000
United States,1992.0,79178520.0,58567002.0,0.7396829594693106,256514000,9310000000000
United States,1993.0,79178520.0,61789238.0,0.7803787946528933,259919000,9560000000000
United States,1994.0,79178520.0,121158781.0,1.5301975965198642,263126000,9950000000000
United States,1995.0,79178520.0,66806796.0,0.8437489864675419,266278000,10200000000000
United States,1996.0,79178520.0,67212741.0,0.8488759451426978,269394000,10600000000000
United States,1997.0,79178520.0,121546641.0,1.5350961472884312,272657000,11100000000000
United States,1998.0,79178520.0,123283734.0,1.5570350898198149,275854000,11600000000000
United States,1999.0,79178520.0,131449397.0,1.6601648654205712,279040000,12100000000000
United States,2000.0,79178520.0,143256101.0,1.8092798526671123,282162411,12600000000000
United States,2001.0,79178520.0,130205656.0,1.6444568046990522,284968955,12700000000000
United States,2002.0,79178520.0,131823855.0,1.6648941531112234,287625193,13000000000000
United States,2003.0,79178520.0,114614916.0,1.4475506235782132,290107933,13300000000000
United States,2004.0,79178520.0,116753244.0,1.4745570389545044,292805298,13800000000000
United States,2005.0,79178520.0,111351006.0,1.406328458778972,295516599,14300000000000
United States,2006.0,79178520.0,113171209.0,1.42931705467594,298379912,14700000000000
United States,2007.0,79178520.0,124798623.0,1.5761676651697958,301231207,15000000000000
United States,2008.0,79178520.0,67156632.0,0.8481673059814707,304093966,15000000000000
United States,2009.0,79178520.0,63839473.0,0.8062726229285417,306771529,14600000000000
United States,2010.0,79178520.0,84604863.0,1.0685330188035846,309321666,15000000000000
United States,2011.0,79178520.0,71740388.0,0.9060587139037204,311556874,15200000000000
United States,2012.0,316676333.0,70723192.31524976,0.9107813369148522,313830990,15600000000000
United States,2013.0,316676333.0,71828008.68475023,0.889595848715796,315993715,15900000000000
United States,2014.0,316676333.0,71025415.69354351,0.8466493971640102,318301008,16200000000000
United States,2015.0,316676333.0,71055862.17402408,0.8531649010366545,320635163,16700000000000
United States,2016.0,316676333.0,71067155.50724079,0.8555816584137654,322941311,17000000000000
United States,2017.0,316676333.0,71262816.55428748,0.8974528464668856,324985539,17300000000000
United States,2018.0,316676333.0,70980524.80955422,0.8370428113169208,326687501,17900000000000
