country,year,pixels,luminosity,lum/pix,lum_growth,population,gdpgrowth
Armenia,1992.0,106304.0,32556.0,0.3062537627934979,32555.0,3442817,-41.80000274
Armenia,1993.0,106304.0,40362.0,0.3796846779048766,0.23977147069664576,3363108,-8.799998794
Armenia,1994.0,106304.0,63429.0,0.5966755719446116,0.5715028987661662,3283667,5.400002783
Armenia,1995.0,106304.0,28877.0,0.2716454695966285,-0.5447350580964543,3217348,6.899998416
Armenia,1996.0,106304.0,41219.0,0.387746462974112,0.4273989680368459,3168221,5.865400751
Armenia,1997.0,106304.0,91015.0,0.8561766255267911,1.208083650743589,3133089,3.321079698
Armenia,1998.0,106304.0,111088.0,1.0450030102347982,0.2205460638356315,3108687,7.299999989
Armenia,1999.0,106304.0,75796.0,0.7130117399157134,-0.3176940803687167,3089022,3.300000002
Armenia,2000.0,106304.0,101604.0,0.9557871763997592,0.3404929020001056,3069591,5.9
Armenia,2001.0,106304.0,91432.0,0.8600993377483444,-0.10011416873351443,3050687,9.6
Armenia,2002.0,106304.0,114368.0,1.0758579169175195,0.2508530930090121,3033978,13.2
Armenia,2003.0,106304.0,106785.0,1.0045247591812159,-0.06630351147174035,3017932,14.0
Armenia,2004.0,106304.0,114414.0,1.0762906381697772,0.07144261834527321,3000720,10.5
Armenia,2005.0,106304.0,128269.0,1.2066243979530404,0.12109532050273568,2981269,13.9
Armenia,2006.0,106304.0,135745.0,1.2769510084286575,0.05828376302925883,2958307,13.2
Armenia,2007.0,106304.0,166570.0,1.5669212823600245,0.2270801871155476,2932618,13.7
Armenia,2008.0,106304.0,107041.0,1.0069329470198676,-0.357381281143063,2907618,6.9
Armenia,2009.0,106304.0,82271.0,0.7739219596628537,-0.2314066572621705,2888092,-14.1
Armenia,2010.0,106304.0,126942.0,1.1941413305237811,0.5429738303898093,2877319,2.2
Armenia,2011.0,106304.0,127212.0,1.1966812161348586,0.0021269556175261143,2876538,4.7
Armenia,2012.0,423306.0,150532.86890813697,1.3816010946034327,0.18332286976179107,2884229,7.2
Armenia,2013.0,423306.0,143299.13109186303,1.3824717530786867,-0.04805420815229622,2897584,3.3
Armenia,2014.0,423306.0,130155.57572138267,1.3784497166890093,-0.09172111003279274,2912403,3.6
Armenia,2015.0,423306.0,138399.68865286038,1.380213945226551,0.06334045150032952,2925553,3.2
Armenia,2016.0,423306.0,139901.96850957116,1.3805354309966529,0.01085464766094135,2936146,0.2
Armenia,2017.0,423306.0,154545.24317534207,1.383669071118172,0.10466811026157301,2944809,7.5
Armenia,2018.0,423306.0,141437.36426832393,1.380864003523076,-0.0848158030470492,2951776,5.2
Benin,1992.0,266448.0,14970.0,0.05618357052783282,-0.8941580955114514,5331803,2.9577108260000005
Benin,1993.0,266448.0,17225.0,0.06464676034348166,0.15063460253841016,5521763,5.836172088
Benin,1994.0,266448.0,23490.0,0.08815979102864349,0.3637155297532656,5714220,2.020400448
Benin,1995.0,266448.0,18802.0,0.07056536359815048,-0.1995742869306088,5905558,6.0451986479999995
Benin,1996.0,266448.0,19419.0,0.07288101243019275,0.03281565790873312,6094259,4.324284031
Benin,1997.0,266448.0,42625.0,0.15997492944214256,1.1950151913074825,6281639,5.734688377
Benin,1998.0,266448.0,44927.0,0.16861451390139914,0.054005865102639286,6470265,3.961012138
Benin,1999.0,266448.0,47956.0,0.17998258572029066,0.0674204821154317,6664098,5.341449372
Benin,2000.0,266448.0,45406.0,0.17041223803518885,-0.05317374259738093,6865951,5.857714205
Benin,2001.0,266448.0,45298.0,0.17000690566264334,-0.0023785402810201296,7076733,5.333135706
Benin,2002.0,266448.0,50062.0,0.18788656698492764,0.10517020619011876,7295394,4.643030871000001
Benin,2003.0,266448.0,45446.0,0.17056236113613166,-0.09220566497543048,7520555,3.4435767760000005
Benin,2004.0,266448.0,47815.0,0.17945340178946734,0.05212780002640496,7750004,4.429684554
Benin,2005.0,266448.0,42538.0,0.15964841169759206,-0.1103628568440866,7982225,1.7131645640000002
Benin,2006.0,266448.0,44542.0,0.16716957905482496,0.047110818562226715,8216897,3.9437388280000003
Benin,2007.0,266448.0,57083.0,0.2142369242779079,0.2815544878990616,8454793,5.986349322000001
Benin,2008.0,266448.0,33888.0,0.12718429111871735,-0.4063381392008129,8696921,4.896577084
Benin,2009.0,266448.0,35500.0,0.1332342520867111,0.047568460812086884,8944708,2.319292139
Benin,2010.0,266448.0,56293.0,0.21127199303428806,0.5857183098591551,9199259,2.114064726
Benin,2011.0,266448.0,47599.0,0.1786427370443764,-0.1544419377187217,9460830,2.9637529189999996
Benin,2012.0,1064328.0,55343.62196748835,0.1949311745990764,0.16270556035816608,9729248,4.811223316
Benin,2013.0,1064328.0,47828.37803251165,0.19228133966261826,-0.1357924123468379,10004588,7.191433721
Benin,2014.0,1064328.0,51983.88005688911,0.19369140290174064,0.08688360750081732,10286842,6.357679097999999
Benin,2015.0,1064328.0,62890.429761126055,0.19602538915281,0.20980638021442893,10575952,1.77815106
Benin,2016.0,1064328.0,38873.6403150588,0.19088583009132493,-0.3818830549781448,10872067,3.339673426
Benin,2017.0,1064328.0,107205.45178486386,0.20550874135163216,1.7577929650013973,11175204,5.671555468999999
Benin,2018.0,1064328.0,126959.96338224119,0.2097361789662021,0.1842677892633668,11485048,6.697259461
China,1992.0,31160216.0,9467602.0,0.30383621217516593,73.57155584942696,1164970000,14.21616358
China,1993.0,31160216.0,10337858.0,0.3317646450204325,0.09191936881165896,1178440000,13.86757602
China,1994.0,31160216.0,22817106.0,0.7322512141764358,1.2071405894722098,1191835000,13.05215872
China,1995.0,31160216.0,13661477.0,0.43842690307409937,-0.4012616236257131,1204855000,10.94922737
China,1996.0,31160216.0,13099616.0,0.4203955453967328,-0.041127397864813585,1217550000,9.928372462999999
China,1997.0,31160216.0,26193717.0,0.84061410228992,0.9995789952926863,1230075000,9.230769231
China,1998.0,31160216.0,28875233.0,0.9266698600548854,0.10237248879187326,1241935000,7.837613919
China,1999.0,31160216.0,27938493.0,0.8966078091371382,-0.03244095034661711,1252735000,7.667486171
China,2000.0,31160216.0,30806441.0,0.9886465806270406,0.10265220819175896,1262645000,8.491508492000001
China,2001.0,31160216.0,31976358.0,1.0261917953328694,0.037976376433746434,1271850000,8.33991055
China,2002.0,31160216.0,35362179.0,1.1348502526426647,0.10588513551168023,1280400000,9.130645945
China,2003.0,31160216.0,32160536.0,1.0321024732306092,-0.090538623199662,1288400000,10.03560303
China,2004.0,31160216.0,38301513.0,1.2291799581877096,0.190947594903269,1296075000,10.11122346
China,2005.0,31160216.0,36778368.0,1.180298878544359,-0.039767227994361484,1303720000,11.39577594
China,2006.0,31160216.0,40776104.0,1.3085950366967931,0.10869802597004848,1311020000,12.71947902
China,2007.0,31160216.0,44877737.0,1.4402254785396866,0.10058913426353827,1317885000,14.23138804
China,2008.0,31160216.0,25220002.0,0.8093654421394255,-0.4380286599567175,1324655000,9.654289373
China,2009.0,31160216.0,23721125.0,0.7612631760960835,-0.059432073003007686,1331260000,9.399813171
China,2010.0,31160216.0,36545168.0,1.172814976635592,0.5406169816988022,1337705000,10.63614046
China,2011.0,31160216.0,32718703.0,1.050015282307414,-0.10470508714038476,1344130000,9.55091409
China,2012.0,124632400.0,34788177.63118781,1.1333625556185851,0.06325050938565051,1350695000,7.859627493
China,2013.0,124632400.0,36299497.36881219,1.1479975928476511,0.04344348685484088,1357380000,7.768615284
China,2014.0,124632400.0,35537783.54478595,1.139384536357498,-0.02098414246034964,1364270000,7.424523656
China,2015.0,124632400.0,35442422.68248353,1.1189774463483182,-0.0026833654997711945,1371220000,7.041856201
China,2016.0,124632400.0,35454314.68113178,1.121522317283254,0.00033553007238768456,1378665000,6.848728423
China,2017.0,124632400.0,36238873.69631489,1.2894168397717456,0.02212873164350412,1386395000,6.946200092000001
China,2018.0,124632400.0,35670185.1736516,1.1677182981585883,-0.01569277586905591,1392730000,6.751614391
Congo,1992.0,5068440.0,66893.0,0.013197946508195816,-0.9981246803268796,37333914,-10.50000856
Congo,1993.0,5068440.0,74542.0,0.014707089360828972,0.11434679263899065,38815834,-13.46905054
Congo,1994.0,5068440.0,140790.0,0.027777777777777776,0.8887338681548657,40252975,-3.899996803
Congo,1995.0,5068440.0,83058.0,0.01638729076402207,-0.4100575324952056,41576234,0.69999883
Congo,1996.0,5068440.0,85232.0,0.016816219586302687,0.026174480483517545,42757243,-1.023172642
Congo,1997.0,5068440.0,138442.0,0.027314518865765403,0.6242960390463675,43827180,-5.617046599
Congo,1998.0,5068440.0,149828.0,0.029560969450166126,0.08224382774013668,44849967,-1.624154045
Congo,1999.0,5068440.0,143979.0,0.02840696545682696,-0.039038097017913866,45919613,-4.270140831
Congo,2000.0,5068440.0,155189.0,0.030618691352763374,0.0778585765979761,47105826,-6.9109273170000005
Congo,2001.0,5068440.0,165455.0,0.03264416664693673,0.0661515957960938,48428545,-2.100173025
Congo,2002.0,5068440.0,168902.0,0.03332425756248472,0.020833459248738327,49871666,2.9477651839999996
Congo,2003.0,5068440.0,135173.0,0.026669547237414274,-0.19969568151946104,51425580,5.577822311
Congo,2004.0,5068440.0,160725.0,0.03171094064445865,0.18903183328031486,53068880,6.738373932999999
Congo,2005.0,5068440.0,153045.0,0.030195681511470982,-0.04778348110125991,54785903,6.135151155
Congo,2006.0,5068440.0,162150.0,0.03199209224139972,0.05949230618445555,56578037,5.320979565
Congo,2007.0,5068440.0,163681.0,0.03229415757116588,0.009441874807277213,58453683,6.259477764
Congo,2008.0,5068440.0,97371.0,0.019211236593508055,-0.4051172707889126,60411195,6.225894268999999
Congo,2009.0,5068440.0,92860.0,0.01832121915224408,-0.04632796212424644,62448574,2.85506401
Congo,2010.0,5068440.0,144530.0,0.028515677407644168,0.5564290329528322,64563854,7.107976576
Congo,2011.0,5068440.0,127780.0,0.025210913022547368,-0.11589289420881478,66755153,6.87467089
Congo,2012.0,20260196.0,154556.49551525927,0.03261398985277046,0.20955153791876094,69020747,7.086898947000001
Congo,2013.0,20260196.0,131296.50448474073,0.02378462589487576,-0.15049507271094992,71358807,8.481956636
Congo,2014.0,20260196.0,80426.2156034922,0.014824335180790441,-0.3874458736040507,73767447,9.470288097000001
Congo,2015.0,20260196.0,356092.78074420034,0.07381659124395003,3.427571011170869,76244544,6.91618781
Congo,2016.0,20260196.0,63765.27675313662,0.011258917770045913,-0.8209307231113386,78789127,2.3993790980000003
Congo,2017.0,20260196.0,1349578.617784038,0.2864211588811654,20.16478883968228,81398764,3.7269476530000003
Congo,2018.0,20260196.0,813162.135780796,0.17162878844377755,-0.3974696063901928,84068091,5.821121099999999
Cote d'Ivoire,1992.0,539418.0,55869.0,0.10357273950813654,-0.9312941447447566,12812421,-0.24456061199999998
Cote d'Ivoire,1993.0,539418.0,77593.0,0.14384577451994554,0.3888381750165566,13271643,-0.19248510000000002
Cote d'Ivoire,1994.0,539418.0,124508.0,0.2308191421124249,0.6046292835693942,13735433,0.811206685
Cote d'Ivoire,1995.0,539418.0,108436.0,0.20102406667927286,-0.12908407491888071,14199762,7.125744724
Cote d'Ivoire,1996.0,539418.0,122422.0,0.2269520112417457,0.1289793057656129,14665127,7.729327422000001
Cote d'Ivoire,1997.0,539418.0,270103.0,0.5007304168566863,1.206327294113803,15130663,3.743553144
Cote d'Ivoire,1998.0,539418.0,347494.0,0.6442017136988384,0.2865240297219949,15589414,4.930679628
Cote d'Ivoire,1999.0,539418.0,343225.0,0.6362876285181436,-0.01228510420323804,16032573,1.6175274430000002
Cote d'Ivoire,2000.0,539418.0,365598.0,0.6777638121086059,0.06518464564061477,16454668,-2.068400057
Cote d'Ivoire,2001.0,539418.0,382091.0,0.7083393583454759,0.045112391205641166,16853026,0.121371916
Cote d'Ivoire,2002.0,539418.0,403210.0,0.7474908141737947,0.055272173382780544,17231539,-1.6676421380000002
Cote d'Ivoire,2003.0,539418.0,308361.0,0.5716550059508582,-0.2352347412018551,17599610,-1.359535943
Cote d'Ivoire,2004.0,539418.0,350521.0,0.6498133173160703,0.13672286702922873,17970494,1.23177284
Cote d'Ivoire,2005.0,539418.0,311698.0,0.5778413030340107,-0.11075798596945688,18354514,1.721247367
Cote d'Ivoire,2006.0,539418.0,357365.0,0.6625010659636867,0.14651040430159962,18754916,1.5158423630000002
Cote d'Ivoire,2007.0,539418.0,357522.0,0.6627921203964272,0.000439326738768486,19171237,1.765036784
Cote d'Ivoire,2008.0,539418.0,207314.0,0.38432903610928815,-0.4201363832155784,19605569,2.542841476
Cote d'Ivoire,2009.0,539418.0,207897.0,0.38540983059519707,0.002812159333185409,20059147,3.251453718
Cote d'Ivoire,2010.0,539418.0,326640.0,0.6055415280913874,0.5711626430395821,20532950,2.017638592
Cote d'Ivoire,2011.0,539418.0,223896.0,0.4150695749863742,-0.3145481263776635,21028655,-4.387254789
Cote d'Ivoire,2012.0,2156186.0,271564.4475022076,0.4857488950880937,0.2129044176859238,21547188,10.7065041
Cote d'Ivoire,2013.0,2156186.0,246015.5524977925,0.4737667310126296,-0.09408041162754724,22087505,8.889421302
Cote d'Ivoire,2014.0,2156186.0,251503.7251946903,0.4781985605206181,0.02230823474848036,22647683,8.79407739
Cote d'Ivoire,2015.0,2156186.0,425730.5846305149,0.5154828626617648,0.6927406713397771,23226143,8.84285995
Cote d'Ivoire,2016.0,2156186.0,223456.78094276093,0.472196554015932,-0.4751216167927055,23822714,7.179207824
Cote d'Ivoire,2017.0,2156186.0,473448.4855784645,0.5256944261499995,1.1187474534493524,24437469,7.359637183999999
Cote d'Ivoire,2018.0,2156186.0,526598.9887079444,0.5370685588414255,0.11226248419517072,25069229,6.793487967000001
Egypt,1992.0,1681611.0,1454554.0,0.8649765016998581,1.7621663375557794,58666814,4.472859188999999
Egypt,1993.0,1681611.0,1520371.0,0.904115755665252,0.045248921662585234,59880658,2.9007907939999997
Egypt,1994.0,1681611.0,3276663.0,1.9485261454640816,1.1551733096724417,61095804,3.973172185
Egypt,1995.0,1681611.0,1873892.0,1.1143433291052451,-0.42810963471067975,62334034,4.64245877
Egypt,1996.0,1681611.0,1986563.0,1.1813451505728734,0.06012673088950698,63601629,4.98873057
Egypt,1997.0,1681611.0,3760544.0,2.2362746199923764,0.8929900536756197,64892270,5.49235474
Egypt,1998.0,1681611.0,3991960.0,2.3738902754560955,0.06153790515414793,66200269,5.575497461
Egypt,1999.0,1681611.0,4249657.0,2.5271343967183846,0.06455400354712973,67515591,6.053438783
Egypt,2000.0,1681611.0,4443708.0,2.6425302879203336,0.045662744075580686,68831561,6.370003833999999
Egypt,2001.0,1681611.0,4640729.0,2.75969234264048,0.04433707165277286,70152661,3.535251969
Egypt,2002.0,1681611.0,4901119.0,2.9145379044261723,0.05610971896872237,71485043,2.3902040280000003
Egypt,2003.0,1681611.0,4478681.0,2.663327606681926,-0.08619215326132665,72826097,3.193454739
Egypt,2004.0,1681611.0,4866302.0,2.8938333538493737,0.08654802608178612,74172073,4.092071612
Egypt,2005.0,1681611.0,4724451.0,2.809479124482416,-0.029149649980621837,75523569,4.471744469
Egypt,2006.0,1681611.0,5107866.0,3.037483698667528,0.08115546123771841,76873663,6.843838197
Egypt,2007.0,1681611.0,5397010.0,3.2094283398479195,0.056607593073115074,78232126,7.087827427000001
Egypt,2008.0,1681611.0,2962718.0,1.761833146904962,-0.4510445598581437,79636079,7.156283564
Egypt,2009.0,1681611.0,2906426.0,1.7283581042226768,-0.01900012083499004,81134798,4.6735998
Egypt,2010.0,1681611.0,3706650.0,2.204225590817377,0.2753292187724717,82761235,5.147234859
Egypt,2011.0,1681611.0,3387884.0,2.0146656985474047,-0.08599840826622422,84529250,1.764571949
Egypt,2012.0,6724142.0,3475694.433058058,2.0318688934122284,0.02591896093787684,86422240,2.226199797
Egypt,2013.0,6724142.0,3351498.566941942,2.028043297932856,-0.03573267688173705,88404640,2.185466055
Egypt,2014.0,6724142.0,3411692.3027440817,2.0295486001459864,0.017960245126126696,90424654,2.915911879
Egypt,2015.0,6724142.0,3404652.7615711214,2.0280421482655044,-0.0020633575798433773,92442547,4.372019079
Egypt,2016.0,6724142.0,3403894.7001413773,2.02787992418892,-0.00022265455035546807,94447072,4.346643453
Egypt,2017.0,6724142.0,3422296.6078447527,2.0318179064782624,0.0054061330694545676,96442593,4.181221001
Egypt,2018.0,6724142.0,3414917.600687152,2.0302388093559443,-0.002156156523863664,98423595,5.314121037
Ethiopia,1992.0,2466685.0,24521.0,0.009940872061086032,-0.9928194460694848,51423585,-8.672480148
Ethiopia,1993.0,2466685.0,30057.0,0.012185179704745438,0.22576567024183355,53295566,13.14283398
Ethiopia,1994.0,2466685.0,52145.0,0.02113970774541541,0.7348704128821905,55180998,3.189964582
Ethiopia,1995.0,2466685.0,42360.0,0.017172845336960334,-0.1876498226100297,57047908,6.127511414
Ethiopia,1996.0,2466685.0,39616.0,0.016060421172545337,-0.0647780925401322,58883530,12.42617378
Ethiopia,1997.0,2466685.0,73212.0,0.029680319943567988,0.8480411954765751,60697443,3.1339068510000003
Ethiopia,1998.0,2466685.0,83648.0,0.03391109930939702,0.14254493798830792,62507724,-3.4581391339999996
Ethiopia,1999.0,2466685.0,90538.0,0.0367043217922029,0.08236897475133895,64343013,5.162145821
Ethiopia,2000.0,2466685.0,93961.0,0.03809201418097568,0.03780732951909696,66224804,6.07321748
Ethiopia,2001.0,2466685.0,101844.0,0.041287801239315115,0.08389651025425443,68159423,8.301306321
Ethiopia,2002.0,2466685.0,113827.0,0.04614573810600056,0.11766034327009935,70142091,1.514725706
Ethiopia,2003.0,2466685.0,100264.0,0.040647265459513485,-0.11915450640006325,72170584,-2.161359722
Ethiopia,2004.0,2466685.0,124095.0,0.050308409869926636,0.2376825181520785,74239505,13.57260314
Ethiopia,2005.0,2466685.0,124855.0,0.05061651568805908,0.006124340223216084,76346311,11.81876595
Ethiopia,2006.0,2466685.0,149251.0,0.060506712450110176,0.19539465780305154,78489206,10.83472707
Ethiopia,2007.0,2466685.0,159226.0,0.06455060131309835,0.06683372305713195,80674348,11.456167
Ethiopia,2008.0,2466685.0,88732.0,0.03597216507174609,-0.4427292025171769,82916235,10.78852169
Ethiopia,2009.0,2466685.0,74014.0,0.030005452662176163,-0.16587026101068386,85233913,8.802553198
Ethiopia,2010.0,2466685.0,129111.0,0.0523419082696007,0.7444132191207069,87639964,12.55053835
Ethiopia,2011.0,2466685.0,115153.0,0.0466833016781632,-0.10810852677153766,90139927,11.17829623
Ethiopia,2012.0,9863970.0,130958.83136601273,0.053110700953158715,0.137259397202094,92726971,8.647811633
Ethiopia,2013.0,9863970.0,113097.16863398727,0.045830185297011036,-0.13639143344296087,95385785,10.58227005
Ethiopia,2014.0,9863970.0,149426.13334818813,0.055333605011633986,0.3212190468867627,98094253,10.25749296
Ethiopia,2015.0,9863970.0,189794.04824916626,0.06397228185428555,0.27015297790590664,100835458,10.39246302
Ethiopia,2016.0,9863970.0,95882.51595216492,0.04387534642172565,-0.4948075725415372,103603501,9.433482657999999
Ethiopia,2017.0,9863970.0,416849.92663094023,0.11256191952509363,3.3475071809640826,106400024,9.564189642999999
Ethiopia,2018.0,9863970.0,362579.63419261854,0.10094815350123844,-0.13019144054298962,109224559,6.816147797
Gambia,1992.0,32490.0,3615.0,0.11126500461680518,-0.9900297764708992,1027475,3.378688791
Gambia,1993.0,32490.0,4398.0,0.1353647276084949,0.21659751037344396,1060862,3.0121013739999998
Gambia,1994.0,32490.0,8301.0,0.25549399815327795,0.8874488403819918,1094212,0.15434596
Gambia,1995.0,32490.0,5132.0,0.1579562942443829,-0.3817612335863149,1128575,0.8818482409999999
Gambia,1996.0,32490.0,5674.0,0.17463835026161895,0.10561184723304756,1164091,2.223545638
Gambia,1997.0,32490.0,9837.0,0.3027700831024931,0.7336975678533663,1200526,4.89999911
Gambia,1998.0,32490.0,11097.0,0.3415512465373961,0.1280878316559927,1238125,3.499998702
Gambia,1999.0,32490.0,10981.0,0.33798091720529394,-0.010453275660088312,1277133,6.39999905
Gambia,2000.0,32490.0,9818.0,0.3021852877808556,-0.10591020854202714,1317703,5.500000216
Gambia,2001.0,32490.0,10963.0,0.3374269005847953,0.11662253004685272,1360074,5.8000002429999995
Gambia,2002.0,32490.0,11430.0,0.3518005540166205,0.04259782906138832,1404261,-3.25000015
Gambia,2003.0,32490.0,8594.0,0.26451215758694985,-0.24811898512685915,1449925,6.869999622000001
Gambia,2004.0,32490.0,9321.0,0.2868882733148661,0.08459390272282988,1496527,7.050000001
Gambia,2005.0,32490.0,9594.0,0.2952908587257618,0.029288702928870293,1543741,-2.351729362
Gambia,2006.0,32490.0,12036.0,0.37045244690674056,0.2545340838023765,1591445,-0.555580977
Gambia,2007.0,32490.0,18635.0,0.5735610957217605,0.5482718511133267,1639848,3.043249508
Gambia,2008.0,32490.0,10038.0,0.3089566020313943,-0.4613361953313657,1689285,6.255905534
Gambia,2009.0,32490.0,10812.0,0.3327793167128347,0.07710699342498506,1740279,6.665724308
Gambia,2010.0,32490.0,15877.0,0.4886734379809172,0.4684609692933777,1793196,5.90833581
Gambia,2011.0,32490.0,13845.0,0.4261311172668513,-0.12798387604711214,1848147,-8.130444223
Gambia,2012.0,129600.0,12735.66553697911,0.40629221373843627,-0.08012527721349877,1905011,5.241569246
Gambia,2013.0,129600.0,13686.33446302089,0.40694262775125295,0.07464619130279693,1963711,2.87276879
Gambia,2014.0,129600.0,15441.18682096453,0.407094677578454,0.12821930975639068,2024042,-1.407382495
Gambia,2015.0,129600.0,22306.027921205165,0.4085637438898204,0.4445798875330117,2085860,4.058073804
Gambia,2016.0,129600.0,12534.87457490012,0.40647273085766905,-0.43804990206329497,2149139,1.943359655
Gambia,2017.0,129600.0,95598.6320469818,0.42424825778042097,6.626612574042733,2213894,4.8226112489999995
Gambia,2018.0,129600.0,62162.19949517093,0.4170929083823967,-0.3497584833157298,2280102,6.547026565
Ghana,1992.0,397056.0,87320.0,0.21991860090264345,0.4047121998439495,15653336,3.8794190719999997
Ghana,1993.0,397056.0,106455.0,0.2681107954545455,0.2191365093907467,16106765,4.850000569
Ghana,1994.0,397056.0,189705.0,0.4777789530947776,0.7820205720727068,16561674,3.2999998089999996
Ghana,1995.0,397056.0,153570.0,0.3867716392649903,-0.1904799557207243,17014057,4.1124189289999995
Ghana,1996.0,397056.0,161101.0,0.4057387371050935,0.049039525949078594,17462496,4.60246109
Ghana,1997.0,397056.0,292599.0,0.7369212403288201,0.8162457092134747,17908985,4.1963574580000005
Ghana,1998.0,397056.0,274829.0,0.6921668480012895,-0.06073158144764676,18357156,4.700390844
Ghana,1999.0,397056.0,339118.0,0.854081036428111,0.2339236397905607,18812359,4.399996886
Ghana,2000.0,397056.0,344845.0,0.8685046945519019,0.016887926916294625,19278856,3.70000004
Ghana,2001.0,397056.0,338021.0,0.8513182019664732,-0.01978860067566588,19756928,4.000000099
Ghana,2002.0,397056.0,351294.0,0.8847467359767892,0.03926679111652826,20246381,4.499999578
Ghana,2003.0,397056.0,300454.0,0.7567043439716312,-0.1447220846356613,20750299,5.200000074
Ghana,2004.0,397056.0,298007.0,0.7505414853320438,-0.008144341563101173,21272323,5.599999989
Ghana,2005.0,397056.0,282397.0,0.7112271316892328,-0.0523813199018815,21814642,5.900003916
Ghana,2006.0,397056.0,302158.0,0.7609959300451322,0.06997595583522488,22379055,6.399912502
Ghana,2007.0,397056.0,287321.0,0.7236284050612508,-0.04910344918883498,22963946,4.346819163999999
Ghana,2008.0,397056.0,194982.0,0.4910692698259188,-0.321379223934206,23563825,9.149798975
Ghana,2009.0,397056.0,167576.0,0.4220462604771115,-0.14055656419566934,24170940,4.844486998
Ghana,2010.0,397056.0,284391.0,0.7162490933268859,0.697086694992123,24779619,7.899711889
Ghana,2011.0,397056.0,241041.0,0.6070705391682786,-0.15243098410287245,25387710,14.04712363
Ghana,2012.0,1586156.0,290511.6254061422,0.7211609496217579,0.2052373886855025,25996449,9.292789405
Ghana,2013.0,1586156.0,282230.3745938578,0.7213106412873328,-0.028505746717388775,26607642,7.3125250070000005
Ghana,2014.0,1586156.0,299000.25257546944,0.7239384376898783,0.05941911109229207,27224472,2.8974388369999997
Ghana,2015.0,1586156.0,411648.32337620883,0.7480449659310023,0.3767490824186055,27849205,2.178206744
Ghana,2016.0,1586156.0,344179.14991377504,0.7336066579873675,-0.16390003221456864,28481946,3.447792991
Ghana,2017.0,1586156.0,474058.0445995586,0.7614005582327348,0.3773584039542234,29121471,8.143446549
Ghana,2018.0,1586156.0,512483.4126573786,0.7696235327912601,0.08105625143494463,29767108,6.2634807320000006
Guinea,1992.0,556018.0,8892.0,0.01599228801945261,-0.9826491945292584,6716038,3.270947301
Guinea,1993.0,556018.0,13765.0,0.02475639277865105,0.5480206927575348,6897166,5.044144542
