F101992,t,Andhra Pradesh,2936817.805597782
F101992,t,Arunachal Pradesh,194905.33829331398
F101992,t,Assam,1020330.0584433079
F101992,t,Bihar,413566.5485033989
F101992,t,Chhattisgarh,554563.7223603725
F101992,t,Delhi,213590.8878326416
F101992,t,Goa,117663.12611913681
F101992,t,Gujarat,2527565.2157554626
F101992,t,Haryana,1882598.4885687828
F101992,t,Himachal Pradesh,187916.45692825317
F101992,t,Jammu and Kashmir,285113.4893977642
F101992,t,Jharkhand,559589.4482688904
F101992,t,Karnataka,1114664.0019836426
F101992,t,Kerala,1123151.836691618
F101992,t,Madhya Pradesh,1579901.2170495987
F101992,t,Maharashtra,3046397.9470682144
F101992,t,Manipur,82257.70187044144
F101992,t,Meghalaya,79037.60614681244
F101992,t,Mizoram,45141.98460817337
F101992,t,Nagaland,65316.5472536087
F101992,t,Orissa,812619.8409433365
F101992,t,Punjab,2015557.7194719315
F101992,t,Rajasthan,1509749.6988692284
F101992,t,Sikkim,21793.118198156357
F101992,t,Tamil Nadu,2338154.47061491
F101992,t,Tripura,119039.42700624466
F101992,t,Uttar Pradesh,3215881.5364313126
F101992,t,Uttaranchal,349886.67520594597
F101992,t,West Bengal,1617756.5569884777
F101992,x,Andhra Pradesh,378374.0922035724
F101992,x,Arunachal Pradesh,15500.983442857862
F101992,x,Assam,115114.66489979625
F101992,x,Bihar,53708.5769494921
F101992,x,Chhattisgarh,73080.9304047674
F101992,x,Delhi,93118.28163266182
F101992,x,Goa,14320.88960057497
F101992,x,Gujarat,368570.93327718973
F101992,x,Haryana,283197.5063073784
F101992,x,Himachal Pradesh,20249.619856789708
F101992,x,Jammu and Kashmir,39252.73438388109
F101992,x,Jharkhand,94677.12490974367
F101992,x,Karnataka,168400.22064705193
F101992,x,Kerala,131101.4687985927
F101992,x,Madhya Pradesh,233909.74038131535
F101992,x,Maharashtra,473934.5480617434
F101992,x,Manipur,7689.035901337862
F101992,x,Meghalaya,7273.77544260025
F101992,x,Mizoram,3528.8550984561443
F101992,x,Nagaland,5948.3505546450615
F101992,x,Orissa,96620.20518732071
F101992,x,Punjab,299912.4331675321
F101992,x,Rajasthan,263411.803108111
F101992,x,Sikkim,1636.8535394221544
F101992,x,Tamil Nadu,310136.28254906833
F101992,x,Tripura,12588.605731993914
F101992,x,Uttar Pradesh,450099.4099519551
F101992,x,Uttaranchal,45942.81697630882
F101992,x,West Bengal,235846.3769712001
F101993,t,Andhra Pradesh,3254589.7630217075
F101993,t,Arunachal Pradesh,191651.8537209034
F101993,t,Assam,901632.2961828709
F101993,t,Bihar,498122.3832999468
F101993,t,Chhattisgarh,1291615.187198639
F101993,t,Delhi,207594.83617210388
F101993,t,Goa,130975.26925420761
F101993,t,Gujarat,2687401.5048156977
F101993,t,Haryana,1528933.343398571
F101993,t,Himachal Pradesh,185056.43819761276
F101993,t,Jammu and Kashmir,323755.52844786644
F101993,t,Jharkhand,866741.0083596706
F101993,t,Karnataka,1138553.9195196629
F101993,t,Kerala,1167910.9823124409
F101993,t,Madhya Pradesh,1918678.5454494953
F101993,t,Maharashtra,3346926.2783282995
F101993,t,Manipur,90104.32992362976
F101993,t,Meghalaya,145039.69195759296
F101993,t,Mizoram,43081.35956573486
F101993,t,Nagaland,69285.64867377281
F101993,t,Orissa,1692323.687695384
F101993,t,Punjab,2161138.6628165245
F101993,t,Rajasthan,1672693.5860731602
F101993,t,Sikkim,26305.710729002953
F101993,t,Tamil Nadu,2387298.9297566414
F101993,t,Tripura,117257.15559077263
F101993,t,Uttar Pradesh,3195475.023967266
F101993,t,Uttaranchal,346727.80170845985
F101993,t,West Bengal,1625514.8970036507
F101993,x,Andhra Pradesh,475252.70444538444
F101993,x,Arunachal Pradesh,14399.69378066063
F101993,x,Assam,116015.15428354591
F101993,x,Bihar,67737.35202786326
F101993,x,Chhattisgarh,218971.61070808768
F101993,x,Delhi,90324.94761061668
F101993,x,Goa,16460.656615056098
F101993,x,Gujarat,396352.2281222269
F101993,x,Haryana,242143.97132460773
F101993,x,Himachal Pradesh,19551.654806390405
F101993,x,Jammu and Kashmir,43094.40947140753
F101993,x,Jharkhand,156667.21840320528
F101993,x,Karnataka,181181.2917783931
F101993,x,Kerala,146717.8060413748
F101993,x,Madhya Pradesh,307913.1331236437
F101993,x,Maharashtra,560152.1313017309
F101993,x,Manipur,9938.562287032604
F101993,x,Meghalaya,20953.79883787781
F101993,x,Mizoram,4755.284480281174
F101993,x,Nagaland,6925.215398065746
F101993,x,Orissa,267014.07418418676
F101993,x,Punjab,315779.59720122814
F101993,x,Rajasthan,291732.26918527484
F101993,x,Sikkim,1899.9896550402045
F101993,x,Tamil Nadu,333317.1569313705
F101993,x,Tripura,14757.150479257107
F101993,x,Uttar Pradesh,470611.1367934719
F101993,x,Uttaranchal,48143.72275558859
F101993,x,West Bengal,245289.15619760752
F101994,t,Andhra Pradesh,3221745.4720106125
F101994,t,Arunachal Pradesh,199145.0688022375
F101994,t,Assam,1061526.9327082634
F101994,t,Bihar,472344.8438283205
F101994,t,Chhattisgarh,891859.9089183807
F101994,t,Delhi,209068.71069717407
F101994,t,Goa,142066.48175549507
F101994,t,Gujarat,2821659.314127803
F101994,t,Haryana,1453197.1966803074
F101994,t,Himachal Pradesh,161801.6842019558
F101994,t,Jammu and Kashmir,314038.63299512863
F101994,t,Jharkhand,656568.8676977158
F101994,t,Karnataka,1290712.875207305
F101994,t,Kerala,1273341.0949361324
F101994,t,Madhya Pradesh,2154708.615385771
F101994,t,Maharashtra,3368692.9043542147
F101994,t,Manipur,133279.56062459946
F101994,t,Meghalaya,167049.64582312107
F101994,t,Mizoram,97347.26702427864
F101994,t,Nagaland,87506.53220880032
F101994,t,Orissa,1293859.1323711872
F101994,t,Punjab,1896987.807844162
F101994,t,Rajasthan,1746713.001815319
F101994,t,Sikkim,24775.792198061943
F101994,t,Tamil Nadu,2555352.946453333
F101994,t,Tripura,120209.69934606552
F101994,t,Uttar Pradesh,3204784.374671221
F101994,t,Uttaranchal,376637.78744995594
F101994,t,West Bengal,1600810.500118494
F101994,x,Andhra Pradesh,433302.5533140972
F101994,x,Arunachal Pradesh,14101.015360869467
F101994,x,Assam,134278.01244536042
F101994,x,Bihar,60549.17729149759
F101994,x,Chhattisgarh,135054.8610157445
F101994,x,Delhi,91114.79498577118
F101994,x,Goa,18436.617246344686
F101994,x,Gujarat,405408.9082270637
F101994,x,Haryana,222022.79287520796
F101994,x,Himachal Pradesh,16437.570262685418
F101994,x,Jammu and Kashmir,39071.86566865444
F101994,x,Jharkhand,113117.49198900163
F101994,x,Karnataka,202907.53128943592
F101994,x,Kerala,150302.6586552933
F101994,x,Madhya Pradesh,323233.77902437
F101994,x,Maharashtra,530575.1038401127
F101994,x,Manipur,17938.644184447825
F101994,x,Meghalaya,20691.867276228964
F101994,x,Mizoram,15575.094629444182
F101994,x,Nagaland,10199.882192865014
F101994,x,Orissa,171457.37861745805
F101994,x,Punjab,262136.36888416857
F101994,x,Rajasthan,286745.73429495096
F101994,x,Sikkim,1822.3815549090505
F101994,x,Tamil Nadu,350921.50043703616
F101994,x,Tripura,14448.198674403131
F101994,x,Uttar Pradesh,461667.22446891665
F101994,x,Uttaranchal,51579.49693349749
F101994,x,West Bengal,230775.8058580011
F121994,t,Andhra Pradesh,2827417.4466047287
F121994,t,Arunachal Pradesh,205609.59279370308
F121994,t,Assam,879797.2804896832
F121994,t,Bihar,483268.2517604828
F121994,t,Chhattisgarh,556559.17476511
F121994,t,Delhi,210212.33095932007
F121994,t,Goa,137898.07671403885
F121994,t,Gujarat,2792984.2875421047
F121994,t,Haryana,1960335.6701467037
F121994,t,Himachal Pradesh,217277.83919477463
F121994,t,Jammu and Kashmir,318374.6377270222
F121994,t,Jharkhand,588776.5016245842
F121994,t,Karnataka,1317213.7891283035
F121994,t,Kerala,1313833.039776802
F121994,t,Madhya Pradesh,2252609.1021180153
F121994,t,Maharashtra,2960635.6103081703
F121994,t,Manipur,76732.55729627609
F121994,t,Meghalaya,83611.27477407455
F121994,t,Mizoram,31128.37602853775
F121994,t,Nagaland,53970.256732940674
F121994,t,Orissa,833445.4178066254
F121994,t,Punjab,2921585.5290985107
F121994,t,Rajasthan,1800878.5230007172
F121994,t,Sikkim,20892.116828918457
F121994,t,Tamil Nadu,2280006.5385127068
F121994,t,Tripura,94762.87698125839
F121994,t,Uttar Pradesh,3048133.281672716
F121994,t,Uttaranchal,368355.1327316761
F121994,t,West Bengal,1656409.6031036377
F121994,x,Andhra Pradesh,446852.50964811444
F121994,x,Arunachal Pradesh,16468.711627855897
F121994,x,Assam,117950.18872575462
F121994,x,Bihar,71292.57625246048
F121994,x,Chhattisgarh,94045.83003351092
F121994,x,Delhi,101347.34874200821
F121994,x,Goa,23002.221708774567
F121994,x,Gujarat,468276.75687624514
F121994,x,Haryana,357280.03549820185
F121994,x,Himachal Pradesh,30014.883723527193
F121994,x,Jammu and Kashmir,54265.371374726295
F121994,x,Jharkhand,119912.59150405228
F121994,x,Karnataka,243497.3425783217
F121994,x,Kerala,200581.9154163003
F121994,x,Madhya Pradesh,372119.50560566783
F121994,x,Maharashtra,563485.4199643731
F121994,x,Manipur,8405.656316936016
F121994,x,Meghalaya,9384.1019154042
F121994,x,Mizoram,3500.5853440761566
F121994,x,Nagaland,5040.104345142841
F121994,x,Orissa,124904.42682299018
F121994,x,Punjab,489047.35432706773
F121994,x,Rajasthan,354276.5463474244
F121994,x,Sikkim,1737.810545757413
F121994,x,Tamil Nadu,396498.3427762389
F121994,x,Tripura,11626.88944800198
F121994,x,Uttar Pradesh,531682.3157116026
F121994,x,Uttaranchal,59548.91011059284
F121994,x,West Bengal,281796.0240022689
F121995,t,Andhra Pradesh,3297031.38056612
F121995,t,Arunachal Pradesh,189908.21303009987
F121995,t,Assam,952652.4065425396
F121995,t,Bihar,532580.4507502317
F121995,t,Chhattisgarh,692906.201274395
F121995,t,Delhi,209308.0521221161
F121995,t,Goa,132372.01310646534
F121995,t,Gujarat,2971514.395009756
F121995,t,Haryana,1888811.7259101868
F121995,t,Himachal Pradesh,217479.65678429604
F121995,t,Jammu and Kashmir,313656.6498339176
F121995,t,Jharkhand,692573.4649837017
F121995,t,Karnataka,1361092.8199608326
F121995,t,Kerala,1163456.653603077
F121995,t,Madhya Pradesh,2519128.5738532543
F121995,t,Maharashtra,3413551.997315049
F121995,t,Manipur,145064.66564810276
F121995,t,Meghalaya,187721.2252868414
F121995,t,Mizoram,156483.35929441452
F121995,t,Nagaland,67262.49363589287
F121995,t,Orissa,1104211.166275978
F121995,t,Punjab,2567354.8377741575
F121995,t,Rajasthan,1913873.1841677427
F121995,t,Sikkim,28664.67306101322
F121995,t,Tamil Nadu,2851910.210668683
F121995,t,Tripura,134656.33613193035
F121995,t,Uttar Pradesh,3135741.814314604
F121995,t,Uttaranchal,389155.20128273964
F121995,t,West Bengal,1714286.635490656
F121995,x,Andhra Pradesh,517155.7188208215
F121995,x,Arunachal Pradesh,15067.98710012436
F121995,x,Assam,136838.2089657709
F121995,x,Bihar,80730.47691499442
F121995,x,Chhattisgarh,109825.72906340659
F121995,x,Delhi,97636.0836493969
F121995,x,Goa,20415.500116318464
F121995,x,Gujarat,510231.66503257304
F121995,x,Haryana,327972.85583877563
F121995,x,Himachal Pradesh,27228.43659348041
F121995,x,Jammu and Kashmir,47837.67529051751
F121995,x,Jharkhand,136268.2828022614
F121995,x,Karnataka,248205.89956253767
F121995,x,Kerala,172384.32576806843
F121995,x,Madhya Pradesh,416389.12117145956
F121995,x,Maharashtra,631852.0488914549
F121995,x,Manipur,22668.923193231225
F121995,x,Meghalaya,31286.297362327576
F121995,x,Mizoram,30168.946366667747
F121995,x,Nagaland,8513.16195063293
F121995,x,Orissa,157427.82330577075
F121995,x,Punjab,416080.43243303895
F121995,x,Rajasthan,377048.7037122473
F121995,x,Sikkim,2441.080619201064
F121995,x,Tamil Nadu,464639.7893829718
F121995,x,Tripura,22110.18385192007
F121995,x,Uttar Pradesh,541994.1055049822
F121995,x,Uttaranchal,63475.57679605484
F121995,x,West Bengal,291443.44845078886
F121996,t,Andhra Pradesh,3619699.226183772
F121996,t,Arunachal Pradesh,221657.17897951603
F121996,t,Assam,922199.0354977846
F121996,t,Bihar,539230.1021610498
F121996,t,Chhattisgarh,766250.3290872574
F121996,t,Delhi,209795.01530075073
F121996,t,Goa,141567.12333238125
F121996,t,Gujarat,3152039.207677603
F121996,t,Haryana,2100542.416605234
F121996,t,Himachal Pradesh,223102.51390695572
F121996,t,Jammu and Kashmir,331134.8368703127
F121996,t,Jharkhand,635512.9556589127
F121996,t,Karnataka,1574439.575627923
F121996,t,Kerala,1256913.6911804676
F121996,t,Madhya Pradesh,2652494.1663929224
F121996,t,Maharashtra,3859569.5187864304
F121996,t,Manipur,94082.9876871109
F121996,t,Meghalaya,112824.82943117619
F121996,t,Mizoram,48340.60681831837
F121996,t,Nagaland,73375.24506092072
F121996,t,Orissa,1202402.6906712055
F121996,t,Punjab,2638216.9528166056
F121996,t,Rajasthan,2156792.754221678
F121996,t,Sikkim,25410.354795455933
F121996,t,Tamil Nadu,3145265.808274746
F121996,t,Tripura,118584.3252516985
F121996,t,Uttar Pradesh,3202857.990557313
F121996,t,Uttaranchal,400504.11823153496
F121996,t,West Bengal,1782982.2687609196
F121996,x,Andhra Pradesh,558467.2044970691
F121996,x,Arunachal Pradesh,17425.215296909213
F121996,x,Assam,120098.12092199922
F121996,x,Bihar,82187.53928833455
F121996,x,Chhattisgarh,129903.13215115666
F121996,x,Delhi,99835.07027387619
F121996,x,Goa,22612.45449578017
F121996,x,Gujarat,539985.9530449249
F121996,x,Haryana,375343.47512660176
F121996,x,Himachal Pradesh,29322.756724618375
F121996,x,Jammu and Kashmir,52365.846947826445
F121996,x,Jharkhand,123440.30834650993
F121996,x,Karnataka,283377.6442534104
F121996,x,Kerala,174659.04384160787
F121996,x,Madhya Pradesh,461578.087891113
F121996,x,Maharashtra,715374.3259016052
F121996,x,Manipur,11206.625150173903
F121996,x,Meghalaya,12869.446046613157
F121996,x,Mizoram,5514.030939795077
F121996,x,Nagaland,8429.012801349163
F121996,x,Orissa,174336.40260148048
F121996,x,Punjab,440012.2377374917
F121996,x,Rajasthan,426867.2181456387
F121996,x,Sikkim,2105.196812160313
F121996,x,Tamil Nadu,495826.458638981
F121996,x,Tripura,15387.185504443944
F121996,x,Uttar Pradesh,555372.3459336497
F121996,x,Uttaranchal,64855.317679442465
F121996,x,West Bengal,294151.1802958846
F121997,t,Andhra Pradesh,3620893.67355299
F121997,t,Arunachal Pradesh,142338.2409414053
F121997,t,Assam,840018.5799418688
F121997,t,Bihar,565417.2339062691
F121997,t,Chhattisgarh,979876.4327399731
F121997,t,Delhi,211692.8816947937
F121997,t,Goa,139044.04324769974
F121997,t,Gujarat,3400410.810978651
F121997,t,Haryana,1887224.3603663445
F121997,t,Himachal Pradesh,227336.627420187
F121997,t,Jammu and Kashmir,348673.890458107
F121997,t,Jharkhand,747798.7521007061
F121997,t,Karnataka,1598132.8935563564
F121997,t,Kerala,1211780.271314621
F121997,t,Madhya Pradesh,2507782.9779043198
F121997,t,Maharashtra,4044853.9286237955
F121997,t,Manipur,97592.12759625912
F121997,t,Meghalaya,99557.36506640911
F121997,t,Mizoram,57202.93370485306
F121997,t,Nagaland,54439.31405043602
F121997,t,Orissa,1561323.2285282612
F121997,t,Punjab,2758850.8144369125
F121997,t,Rajasthan,2163010.9702391624
F121997,t,Sikkim,27429.177363991737
F121997,t,Tamil Nadu,3259829.3730106354
F121997,t,Tripura,119050.47278165817
F121997,t,Uttar Pradesh,2827517.5205364227
F121997,t,Uttaranchal,381545.1400542259
F121997,t,West Bengal,1773616.2155674696
F121997,x,Andhra Pradesh,568888.5778096318
F121997,x,Arunachal Pradesh,12730.740493007004
F121997,x,Assam,125379.72545788437
F121997,x,Bihar,86384.06179125607
F121997,x,Chhattisgarh,176558.63338584453
F121997,x,Delhi,102383.30272722244
F121997,x,Goa,23022.915223442018
F121997,x,Gujarat,592558.7563372701
F121997,x,Haryana,344711.59487463534
F121997,x,Himachal Pradesh,29288.4653371498
F121997,x,Jammu and Kashmir,56447.59390606731
F121997,x,Jharkhand,150651.47312524915
F121997,x,Karnataka,295424.59163853526
F121997,x,Kerala,173189.00235266984
F121997,x,Madhya Pradesh,437466.02993748337
F121997,x,Maharashtra,753307.4026563913
F121997,x,Manipur,13671.286004342139
F121997,x,Meghalaya,12835.42085904628
F121997,x,Mizoram,7676.835206575692
F121997,x,Nagaland,7046.125220648944
F121997,x,Orissa,263505.12116190046
F121997,x,Punjab,462856.7937787771
F121997,x,Rajasthan,425192.09666752815
F121997,x,Sikkim,2315.5864233598113
F121997,x,Tamil Nadu,525130.3556705937
F121997,x,Tripura,16483.092133954167
F121997,x,Uttar Pradesh,517460.5541832745
F121997,x,Uttaranchal,61847.409089908004
F121997,x,West Bengal,306592.777129747
F121998,t,Andhra Pradesh,3838677.9128854275
F121998,t,Arunachal Pradesh,154052.9759299755
F121998,t,Assam,861146.0933017731
F121998,t,Bihar,502096.5910694599
F121998,t,Chhattisgarh,758848.5767290592
F121998,t,Delhi,211328.2211933136
F121998,t,Goa,145368.10200583935
F121998,t,Gujarat,3624557.330077529
F121998,t,Haryana,1935194.9319101572
F121998,t,Himachal Pradesh,276056.3802794218
F121998,t,Jammu and Kashmir,435192.3887488842
F121998,t,Jharkhand,539810.4505833387
F121998,t,Karnataka,1662720.0631047487
F121998,t,Kerala,1148232.322119832
F121998,t,Madhya Pradesh,2301271.4472409487
F121998,t,Maharashtra,3986845.329744816
F121998,t,Manipur,88334.42049360275
F121998,t,Meghalaya,101808.27073669434
F121998,t,Mizoram,56881.38202774525
F121998,t,Nagaland,54112.14642763138
F121998,t,Orissa,1157239.402334571
F121998,t,Punjab,3176920.835282564
F121998,t,Rajasthan,2279542.310737729
F121998,t,Sikkim,23968.701843857765
F121998,t,Tamil Nadu,3358437.4513300657
F121998,t,Tripura,132252.66864943504
F121998,t,Uttar Pradesh,2841898.449560046
F121998,t,Uttaranchal,389287.2977671623
F121998,t,West Bengal,1674102.8112686872
F121998,x,Andhra Pradesh,646544.3977013305
F121998,x,Arunachal Pradesh,15207.109994024038
F121998,x,Assam,131960.20428497344
F121998,x,Bihar,78556.3855824545
F121998,x,Chhattisgarh,144704.1044147238
F121998,x,Delhi,104632.69816541672
F121998,x,Goa,26115.25762025267
F121998,x,Gujarat,669237.2924669906
F121998,x,Haryana,365875.57986382395
F121998,x,Himachal Pradesh,39882.69912049174
F121998,x,Jammu and Kashmir,78590.21703924984
F121998,x,Jharkhand,109363.18151634932
F121998,x,Karnataka,331244.493667379
F121998,x,Kerala,177062.91501825303
F121998,x,Madhya Pradesh,430160.55517838895
F121998,x,Maharashtra,818568.1212938577
F121998,x,Manipur,11884.731445848942
F121998,x,Meghalaya,13924.29274160415
F121998,x,Mizoram,8658.235841095448
F121998,x,Nagaland,6824.374319858849
F121998,x,Orissa,185274.0422711745
F121998,x,Punjab,567064.6915461421
F121998,x,Rajasthan,472474.62202501297
F121998,x,Sikkim,2340.4164921864867
F121998,x,Tamil Nadu,590010.3630611598
F121998,x,Tripura,19766.974951393902
F121998,x,Uttar Pradesh,534309.946707122
F121998,x,Uttaranchal,68201.82034503669
F121998,x,West Bengal,306737.4846024737
F121999,t,Andhra Pradesh,4348156.351343632
F121999,t,Arunachal Pradesh,209278.39688110352
F121999,t,Assam,1076043.7732076645
F121999,t,Bihar,585468.0344223976
F121999,t,Chhattisgarh,880345.3018840551
F121999,t,Delhi,208486.44658470154
F121999,t,Goa,165971.5293047428
F121999,t,Gujarat,3989293.774317622
F121999,t,Haryana,2108470.318842888
F121999,t,Himachal Pradesh,428476.72505140305
F121999,t,Jammu and Kashmir,340425.4341003895
F121999,t,Jharkhand,763903.9082103968
F121999,t,Karnataka,1807899.2311372757
F121999,t,Kerala,1251168.6099894047
F121999,t,Madhya Pradesh,2667431.7267184258
F121999,t,Maharashtra,4488466.455778956
F121999,t,Manipur,166167.0771522522
F121999,t,Meghalaya,246483.2118513584
F121999,t,Mizoram,130036.56893849373
F121999,t,Nagaland,98749.6994342804
F121999,t,Orissa,1542820.5065205097
F121999,t,Punjab,3884396.723015547
F121999,t,Rajasthan,2426518.9781045914
F121999,t,Sikkim,38482.49285531044
F121999,t,Tamil Nadu,3891856.742364168
F121999,t,Tripura,170788.057056427
F121999,t,Uttar Pradesh,2616681.90955317
F121999,t,Uttaranchal,506622.932754755
F121999,t,West Bengal,1944611.9073621035
F121999,x,Andhra Pradesh,729656.6983833387
F121999,x,Arunachal Pradesh,28107.68517393619
F121999,x,Assam,174740.02104651183
F121999,x,Bihar,93719.98922803253
F121999,x,Chhattisgarh,157566.25549857318
F121999,x,Delhi,102162.22928071022
F121999,x,Goa,31435.062090151012
F121999,x,Gujarat,742436.4732227325
F121999,x,Haryana,383146.49630488455
F121999,x,Himachal Pradesh,55841.391694903374
F121999,x,Jammu and Kashmir,56290.08861310035
F121999,x,Jharkhand,152237.55210660398
F121999,x,Karnataka,370712.39084237814
F121999,x,Kerala,206213.26741807163
F121999,x,Madhya Pradesh,524440.9433457181
F121999,x,Maharashtra,930228.3287874758
F121999,x,Manipur,25974.7641171813
F121999,x,Meghalaya,54639.95815434307
F121999,x,Mizoram,24659.506272651255
F121999,x,Nagaland,17460.992945313454
F121999,x,Orissa,253886.72436276823
F121999,x,Punjab,658376.7360204309
F121999,x,Rajasthan,489946.3925437033
F121999,x,Sikkim,4697.412467584014
F121999,x,Tamil Nadu,708707.0583215281
F121999,x,Tripura,25461.583293557167
F121999,x,Uttar Pradesh,501111.99368608
F121999,x,Uttaranchal,82458.3155991137
F121999,x,West Bengal,352864.4577630609
F141997,t,Andhra Pradesh,3565973.468360901
F141997,t,Arunachal Pradesh,157656.93208956718
F141997,t,Assam,976645.9941499233
F141997,t,Bihar,525565.964818716
F141997,t,Chhattisgarh,613791.0162303448
F141997,t,Delhi,208588.90050315857
F141997,t,Goa,142567.09139966965
F141997,t,Gujarat,3851042.2029862404
F141997,t,Haryana,1921119.312104702
F141997,t,Himachal Pradesh,244561.82227897644
F141997,t,Jammu and Kashmir,345664.5659174919
F141997,t,Jharkhand,545155.3212308884
F141997,t,Karnataka,1552439.903388977
F141997,t,Kerala,1172273.8663554192
F141997,t,Madhya Pradesh,2070692.4753379822
F141997,t,Maharashtra,3979736.3481197357
F141997,t,Manipur,96371.99670624733
F141997,t,Meghalaya,86978.47850513458
F141997,t,Mizoram,39698.9084610939
F141997,t,Nagaland,54070.35252594948
F141997,t,Orissa,1032129.911247015
F141997,t,Punjab,3022982.0274500847
F141997,t,Rajasthan,2130497.58241868
F141997,t,Sikkim,26981.554832696915
F141997,t,Tamil Nadu,3177799.7257084846
F141997,t,Tripura,120977.95534491539
F141997,t,Uttar Pradesh,2612945.723891735
F141997,t,Uttaranchal,377464.9831573963
F141997,t,West Bengal,1841810.4673695564
F141997,x,Andhra Pradesh,421468.01646359265
F141997,x,Arunachal Pradesh,9918.577620714903
F141997,x,Assam,106290.62415223569
F141997,x,Bihar,59934.505356647074
F141997,x,Chhattisgarh,77432.80824010074
F141997,x,Delhi,93650.61544704437
F141997,x,Goa,17374.03347571194
F141997,x,Gujarat,516327.5981144756
F141997,x,Haryana,288900.44093357027
F141997,x,Himachal Pradesh,25018.849666893482
F141997,x,Jammu and Kashmir,43806.05577854812
F141997,x,Jharkhand,86322.93129971623
F141997,x,Karnataka,222664.95652779192
F141997,x,Kerala,118376.91096674651
F141997,x,Madhya Pradesh,279796.7416024804
F141997,x,Maharashtra,579178.0786136687
F141997,x,Manipur,8567.050673134625
F141997,x,Meghalaya,7854.213061757386
F141997,x,Mizoram,3272.977090328932
F141997,x,Nagaland,4709.861315146089
F141997,x,Orissa,114027.46100403368
F141997,x,Punjab,422015.384965837
F141997,x,Rajasthan,343774.4459651187
F141997,x,Sikkim,1848.6864997893572
F141997,x,Tamil Nadu,397112.6319416389
F141997,x,Tripura,12989.123390898108
F141997,x,Uttar Pradesh,381157.7434290275
F141997,x,Uttaranchal,48653.84178827703
F141997,x,West Bengal,251465.17501150817
F141998,t,Andhra Pradesh,4107567.509988427
F141998,t,Arunachal Pradesh,213682.6396714449
F141998,t,Assam,1022079.1447092295
F141998,t,Bihar,617134.9875416756
F141998,t,Chhattisgarh,876951.3487253189
F141998,t,Delhi,209521.34025764465
F141998,t,Goa,161791.18799722195
F141998,t,Gujarat,3904050.579415202
F141998,t,Haryana,1875894.414326191
F141998,t,Himachal Pradesh,283081.2000193596
F141998,t,Jammu and Kashmir,424626.96669352055
F141998,t,Jharkhand,567546.1545603275
F141998,t,Karnataka,1712172.0005590916
F141998,t,Kerala,1298581.4984213114
F141998,t,Madhya Pradesh,2354815.5472534895
F141998,t,Maharashtra,4189500.432654023
F141998,t,Manipur,97858.66656458378
F141998,t,Meghalaya,136923.648691535
F141998,t,Mizoram,58840.48741149902
F141998,t,Nagaland,65315.52533245087
F141998,t,Orissa,1270702.5649517775
F141998,t,Punjab,3201686.2818558216
F141998,t,Rajasthan,2216913.3398598433
F141998,t,Sikkim,27412.37006831169
F141998,t,Tamil Nadu,3401881.9803301096
F141998,t,Tripura,153104.28120064735
F141998,t,Uttar Pradesh,2972351.049524188
F141998,t,Uttaranchal,417528.1544575691
F141998,t,West Bengal,1823135.1250947714
F141998,x,Andhra Pradesh,522596.79917999357
F141998,x,Arunachal Pradesh,13917.929832227528
F141998,x,Assam,110079.89094690979
F141998,x,Bihar,68260.21735457331
F141998,x,Chhattisgarh,120905.19657951221
F141998,x,Delhi,94657.12263846397
F141998,x,Goa,20487.588516898453
F141998,x,Gujarat,526364.1552194916
F141998,x,Haryana,278419.29708726704
F141998,x,Himachal Pradesh,30086.70516347885
F141998,x,Jammu and Kashmir,54404.03769984096
F141998,x,Jharkhand,83059.73997981846
F141998,x,Karnataka,258803.25405380502
F141998,x,Kerala,138671.7301414758
F141998,x,Madhya Pradesh,328410.43901878595
F141998,x,Maharashtra,662534.1207217276
F141998,x,Manipur,9356.750566899776
F141998,x,Meghalaya,15194.296198822558
F141998,x,Mizoram,7337.520937480032
